Year,water_condition,Crop,model,totalWater_m,GDD,FIPS,predicted_yield
2045,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2046,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2046,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2046,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2047,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2047,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2047,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2048,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2048,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2048,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2049,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2049,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2049,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2050,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2050,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2050,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2051,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2051,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2051,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2052,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2052,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2052,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2053,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2053,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2053,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2054,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2054,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2054,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2055,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2055,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2055,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2056,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2056,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2056,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2057,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2057,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2057,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2058,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2058,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2058,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2059,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2059,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2059,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2060,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2060,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2060,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2061,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2061,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2061,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2062,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2062,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2062,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2063,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2063,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2063,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2064,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2064,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2064,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2065,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2065,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2065,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2066,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2066,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2066,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2067,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2067,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2067,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2068,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2068,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2068,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2069,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2069,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2069,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2070,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2070,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2070,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2071,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2071,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2071,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2072,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2072,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2072,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2073,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2073,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2073,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2074,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2074,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2074,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2075,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2075,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2075,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2076,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2076,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2076,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2077,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2077,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2077,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2078,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2078,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2078,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2079,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2079,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2079,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2080,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2080,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2080,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2081,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2081,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2081,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2082,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2082,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2082,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2083,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2083,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2083,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2084,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2084,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2084,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2085,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2085,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2085,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2086,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2086,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2086,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2087,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2087,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2087,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2088,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2088,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2088,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2089,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2089,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2089,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2090,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2090,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2090,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2091,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2091,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2091,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2092,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2092,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2092,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2093,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2093,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2093,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2094,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2094,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2094,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2095,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2095,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2095,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2096,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2096,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2096,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2097,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2097,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2097,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2098,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2098,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2098,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2099,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2099,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2099,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2100,dry,Sorghum,current,0.551837659631701,2278.2436654262738,20061,5534.0943120777165
2100,median,Sorghum,current,0.6963730397479594,2278.2436654262738,20061,6367.35245007257
2100,wet,Sorghum,current,0.9026705722184267,2278.2436654262738,20061,6626.5722683343765
2006,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2006,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2006,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2007,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2007,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2007,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2008,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2008,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2008,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2009,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2009,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2009,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2010,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2010,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2010,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2011,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2011,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2011,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2012,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2012,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2012,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2013,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2013,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2013,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2014,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2014,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2014,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2015,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2015,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2015,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2016,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2016,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2016,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2017,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2017,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2017,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2018,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2018,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2018,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2019,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2019,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2019,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2020,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2020,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2020,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2021,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2021,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2021,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2022,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2022,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2022,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2023,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2023,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2023,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2024,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2024,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2024,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2025,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2025,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2025,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2026,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2026,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2026,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2027,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2027,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2027,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2028,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2028,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2028,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2029,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2029,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2029,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2030,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2030,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2030,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2031,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2031,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2031,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2032,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2032,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2032,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2033,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2033,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2033,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2034,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2034,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2034,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2035,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2035,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2035,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2036,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2036,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2036,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2037,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2037,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2037,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2038,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2038,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2038,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2039,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2039,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2039,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2040,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2040,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2040,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2041,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2041,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2041,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2042,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2042,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2042,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2043,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2043,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2043,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2044,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2044,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2044,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2045,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2045,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2045,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2046,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2046,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2046,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2047,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2047,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2047,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2048,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2048,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2048,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2049,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2049,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2049,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2050,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2050,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2050,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2051,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2051,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2051,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2052,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2052,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2052,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2053,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2053,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2053,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2054,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2054,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2054,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2055,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2055,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2055,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2056,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2056,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2056,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2057,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2057,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2057,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
2058,dry,Soybeans,current,0.6154377109900815,2200.5540542602575,20005,3084.559379434427
2058,median,Soybeans,current,0.8109046695014432,2200.5540542602575,20005,3536.229959799188
2058,wet,Soybeans,current,1.0271947874611391,2200.5540542602575,20005,3722.398037161769
