Scenario,corn,soy,sor,wheat,cult_area,fert_eff,irr_area,irr_eff,Corn,Soybeans,Sorghum,Wheat,Nitrate_kgyr,NegProfit_usd,Irr_m3
feasible_space,17.902920757896503,11.83786077390192,55.21053066013497,15.048687808066596,-27.39406931500719,8.141279191146836,-21.013496628111227,-7.4670258190217424,0.17902920757896504,0.11837860773901919,0.5521053066013497,0.15048687808066608,6649505.465967878,-77694369.91723748,205155784.18852282
feasible_space,18.968944009360857,6.719473813278601,34.2265296075691,40.08505256979145,-8.644437494839078,-7.162315507582388,-17.421307891563515,9.101556511400268,0.18968944009360858,0.06719473813278601,0.342265296075691,0.40085052569791446,7258873.197908966,-80447386.69572547,204311268.59759524
feasible_space,82.62079470400117,3.4918265731155405,8.360587797774933,5.526790925108356,-2.011129007207696,-1.394869495708729,-2.0131434927396477,2.7913860391795176,0.8262079470400117,0.034918265731155404,0.08360587797774933,0.0552679092510836,7835098.9427946815,-127056318.8557606,546976457.6137228
feasible_space,10.949855479144025,5.357812736176419,66.54774705670192,17.144584727977644,29.27644668918871,2.28728495711065,-15.833699510593666,5.634191101537784,0.10949855479144026,0.05357812736176419,0.6654774705670192,0.1714458472797763,8139322.003665301,-126228569.55527122,189588010.37149945
feasible_space,20.010778548395027,12.475187157124747,33.99188277073088,33.52215152374934,9.89139536826918,6.339586775148518,-15.147334499024552,6.440567160859704,0.20010778548395028,0.12475187157124747,0.3399188277073088,0.33522151523749344,7643667.904446906,-113120182.32492003,318640115.4665338
feasible_space,31.643008636860177,1.5014338501391467,62.05245920339366,4.803098309607016,-13.191335716354196,6.134031809874809,-5.470992736448299,-0.9611240814772906,0.31643008636860176,0.015014338501391467,0.6205245920339366,0.04803098309607012,7185217.198427846,-97196293.26263727,273182503.31201106
feasible_space,62.79190479471465,6.210238743808586,15.122496106802718,15.87536035467405,24.77715484052827,-8.648066538429353,-1.4250971287975531,-0.1887720680979541,0.6279190479471465,0.062102387438085854,0.15122496106802719,0.1587536035467405,8504620.514042774,-131637396.31555972,720301983.4991871
feasible_space,43.863184346767376,1.0057363529817667,0.8909141606546473,54.240165139596215,16.410314128053606,-8.511903642913559,-25.882107492354933,3.2102897407948046,0.43863184346767375,0.010057363529817667,0.008909141606546473,0.5424016513959621,8129479.395266886,-106123658.88350727,478560708.3576858
feasible_space,15.820688284664646,73.50483140958589,10.480837436305592,0.19364286944387743,-16.43024088133592,-3.058321554919239,29.690294092301045,9.972958094989647,0.15820688284664647,0.7350483140958589,0.10480837436305591,0.0019364286944386633,6808250.173380196,-91070422.66469188,570107244.8838232
feasible_space,17.38620737128891,15.129818318753967,61.63815355077037,5.845820759186751,22.891472871286567,2.804391521237557,-21.804892204172212,7.569221258388367,0.17386207371288911,0.15129818318753968,0.6163815355077037,0.058458207591867484,8010508.328814325,-128249178.67619954,352974954.993698
feasible_space,3.884002322376473,2.029529314311221,89.08814121995471,4.998327143357599,-25.753493698624894,2.2151933387529574,-2.735292758706727,5.949834001870361,0.03884002322376473,0.020295293143112212,0.8908814121995471,0.04998327143357595,6667532.299993094,-71773741.86045277,39367552.227259286
feasible_space,15.200028744735755,6.067094891999149,63.95039550435846,14.78248085890663,-6.769284762652823,-4.894183528745081,-19.664355879732174,-8.96819636765006,0.15200028744735755,0.060670948919991495,0.6395039550435846,0.14782480858906633,7294232.690168337,-86507968.53770886,188337809.43780404
feasible_space,2.659162819844205,71.57269477459252,9.016433800180677,16.751708605382603,-9.194442721899133,2.0407122038684307,-7.207375305557157,6.950844537801341,0.026591628198442054,0.7157269477459252,0.09016433800180676,0.16751708605382598,6785486.014621057,-96812077.70116729,462120525.2184057
feasible_space,11.668379026419716,7.213286809311247,56.59201762370183,24.526316540567215,-20.069259434253212,-5.68339131385251,-7.714539736330742,-2.9445961803635576,0.11668379026419716,0.07213286809311248,0.5659201762370183,0.24526316540567206,6898447.2910671225,-71355064.65295802,143384010.51487705
