Year,FIPS,LandCover,area_ha,area_prc
2015,20087,Other Crops,5836.7699999999995,4.061468436303652
2015,20087,Sorghum,480.33,0.3342336830147039
2015,20087,Soybeans,16575.66,11.534036787624148
2015,20087,Water,6676.74,4.645954657696988
2015,20087,Wetlands,832.23,0.5791004060028044
2015,20087,Wheat,769.41,0.5353876252750054
2015,20091,Corn,4019.58,3.2834032354703413
2015,20091,Developed,57796.380000000005,47.21110690432168
2015,20091,Double Crop,420.47999999999996,0.343470062158377
2015,20091,Fallow/Barren,1445.85,1.1810459222119705
2015,20091,Forest,13541.76,11.061618029237593
2015,20091,Grass/Pasture/Shrubland,30787.199999999997,25.148595647075684
2015,20091,Other Crops,2127.87,1.7381555393001944
2015,20091,Sorghum,149.22,0.12189070270945829
2015,20091,Soybeans,9431.1,7.703815884755208
2015,20091,Water,1272.51,1.039452741621852
2015,20091,Wetlands,222.93,0.18210088697908816
2015,20091,Wheat,1206.27,0.985344444158546
2015,20103,Corn,8143.56,6.895327189691606
2015,20103,Developed,12570.84,10.644000271289563
2015,20103,Double Crop,160.20000000000002,0.13564478137185648
2015,20103,Fallow/Barren,1202.94,1.018555139222603
2015,20103,Forest,30544.469999999998,25.86265889681166
2015,20103,Grass/Pasture/Shrubland,44758.8,37.89823745609643
2015,20103,Other Crops,5557.2300000000005,4.705426019869675
2015,20103,Sorghum,259.65,0.21985123272910442
2015,20103,Soybeans,11032.2,9.341200730652902
2015,20103,Water,2157.75,1.8270132771855387
2015,20103,Wetlands,724.5899999999999,0.613525918440908
2015,20103,Wheat,990.36,0.8385590866381508
2015,20117,Corn,39836.969999999994,17.12331231312667
2015,20117,Developed,10551.78,4.535521260763653
2015,20117,Double Crop,694.8,0.2986491541691151
2015,20117,Fallow/Barren,2968.47,1.2759514316010263
2015,20117,Forest,26713.440000000002,11.48236364557773
2015,20117,Grass/Pasture/Shrubland,69558.84000000001,29.89880358518252
2015,20117,Other Crops,2549.97,1.0960656068748105
2015,20117,Sorghum,4558.32,1.9593241399426606
2015,20117,Soybeans,56514.96,24.292091252016945
2015,20117,Water,2384.46,1.024923664579862
2015,20117,Wetlands,724.6800000000001,0.31149261520333094
2015,20117,Wheat,15590.88,6.701501330961677
2015,20127,Corn,6899.58,3.8105226532793197
2015,20127,Developed,7036.0199999999995,3.8858761836120985
2015,20127,Double Crop,2431.44,1.3428436513656585
2015,20127,Fallow/Barren,306.36,0.1691975047841539
2015,20127,Forest,9618.66,5.3122250664810995
2015,20127,Grass/Pasture/Shrubland,119939.40000000001,66.24052489002659
2015,20127,Other Crops,5012.73,2.7684469518105224
2015,20127,Sorghum,3475.8,1.9196262146780325
2015,20127,Soybeans,14575.41,8.049755200437408
2015,20127,Water,2333.07,1.2885155453935433
2015,20127,Wetlands,770.76,0.42567785868727787
2015,20127,Wheat,8667.27,4.786788279444293
2015,20131,Corn,41104.71,21.838843024604135
2015,20131,Developed,8740.08,4.643585495250595
2015,20131,Double Crop,156.42,0.08310560580304736
2015,20131,Fallow/Barren,4533.030000000001,2.4083889801392906
2015,20131,Forest,20263.86,10.766144746248173
2015,20131,Grass/Pasture/Shrubland,58588.83,31.128117954492744
2015,20131,Other Crops,5972.22,3.1730274970532895
2015,20131,Sorghum,490.77,0.26074503362716756
2015,20131,Soybeans,42392.07,22.522814592732324
2015,20131,Water,1154.43,0.6133461482368749
2015,20131,Wetlands,283.04999999999995,0.1503838493961933
2015,20131,Wheat,4538.88,2.411497072416159
2015,20139,Corn,13744.08,7.424708577562904
2015,20139,Developed,9687.15,5.233108778262239
2015,20139,Double Crop,1514.25,0.8180150991244686
2015,20139,Fallow/Barren,289.71000000000004,0.15650464214452686
2015,20139,Forest,22053.24,11.913411460865575
2015,20139,Grass/Pasture/Shrubland,98131.68,53.0118513735847
2015,20139,Other Crops,4908.24,2.651487158743062
2015,20139,Sorghum,886.95,0.47914049342476306
2015,20139,Soybeans,25377.3,13.709106537897558
2015,20139,Water,5601.51,3.0259995099202257
2015,20139,Wetlands,407.34000000000003,0.22004970809137267
2015,20139,Wheat,2511.27,1.356616660378606
2015,20149,Corn,14568.75,6.570666272663471
2015,20149,Developed,10175.49,4.589257757242346
2015,20149,Double Crop,302.13,0.13626394858583024
2015,20149,Fallow/Barren,771.93,0.3481489088533411
2015,20149,Forest,30580.920000000002,13.792330819804018
2015,20149,Grass/Pasture/Shrubland,135419.4,61.075636842167214
2015,20149,Other Crops,4364.46,1.9684193990828873
2015,20149,Sorghum,462.96,0.20880004513717929
2015,20149,Soybeans,17538.39,7.910006531090058
2015,20149,Water,5146.47,2.321114498654612
2015,20149,Wetlands,895.6800000000001,0.40396151811920844
2015,20149,Wheat,1497.51,0.67539345859983
2015,20161,Corn,4697.19,2.9464600251113295
2015,20161,Developed,13161.96,8.256252992132387
2015,20161,Double Crop,1075.59,0.6746976252630819
2015,20161,Fallow/Barren,497.52000000000004,0.31208505333899395
2015,20161,Forest,25783.83,16.173717560768516
2015,20161,Grass/Pasture/Shrubland,81585.72,51.177206500040654
2015,20161,Other Crops,2548.5299999999997,1.5986455237699513
2015,20161,Sorghum,3411.18,2.139769842918695
2015,20161,Soybeans,13579.92,8.518431535494594
2015,20161,Water,5981.58,3.75213401139946
2015,20161,Wetlands,1824.03,1.1441801331442456
2015,20161,Wheat,5271.03,3.3064191966181005
2015,20177,Corn,13573.08,9.319691906108485
2015,20177,Developed,25599.15,17.577159425735132
2015,20177,Double Crop,380.96999999999997,0.2615856552433309
2015,20177,Fallow/Barren,626.22,0.4299818070359311
2015,20177,Forest,21124.53,14.504748462496785
2015,20177,Grass/Pasture/Shrubland,62611.47,42.9909504834978
2015,20177,Other Crops,2829.78,1.9430135062983251
2015,20177,Sorghum,220.14,0.151154857719156
2015,20177,Soybeans,13645.08,9.369129308469617
2015,20177,Water,2671.02,1.8340040340920325
2015,20177,Wetlands,548.73,0.37677480274476455
2015,20177,Wheat,1808.55,1.2418057505586426
2015,20197,Corn,9918.63,4.799417138666474
2015,20197,Developed,7272.63,3.5190732051886155
2015,20197,Double Crop,267.3,0.12934086674929385
2015,20197,Fallow/Barren,347.04,0.16792538120716402
2015,20197,Forest,12106.89,5.858270281475339
2015,20197,Grass/Pasture/Shrubland,157653,76.2849819140532
2015,20197,Other Crops,4062.1499999999996,1.965589232568814
2015,20197,Sorghum,985.59,0.4769063406638105
2015,20197,Soybeans,10928.16,5.287907543490322
2015,20197,Water,1282.32,0.6204877674895417
2015,20197,Wetlands,414,0.2003259215645629
2015,20197,Wheat,1425.51,0.6897744068828503
2015,20209,Corn,976.14,2.4961795518568297
2015,20209,Developed,20205.72,51.66995010402666
2015,20209,Double Crop,24.12,0.06167952423913244
2015,20209,Fallow/Barren,391.22999999999996,1.0004510890578682
2015,20209,Forest,7840.71,20.050218179809622
2015,20209,Grass/Pasture/Shrubland,6768.54,17.308471268388782
2015,20209,Other Crops,97.02,0.24809898182755508
2015,20209,Sorghum,19.26,0.04925156039990426
2015,20209,Soybeans,1265.94,3.237254432640436
2015,20209,Water,1202.04,3.0738497229024357
2015,20209,Wetlands,266.67,0.6819269788080202
2015,20209,Wheat,47.97,0.1226686060427522
2016,20005,Corn,25216.83,22.725536268864815
2016,20005,Developed,6436.08,5.800228239208317
2016,20005,Double Crop,106.83,0.0962757428115599
2016,20005,Fallow/Barren,176.85,0.15937812521037506
2016,20005,Forest,17909.82,16.140421455783315
2016,20005,Grass/Pasture/Shrubland,29337.030000000002,26.438681598193554
2016,20005,Other Crops,3310.3799999999997,2.9833314002483537
2016,20005,Sorghum,68.67,0.06188575548881231
2016,20005,Soybeans,26035.74,23.463542152472552
2016,20005,Water,1391.67,1.2541801272916182
2016,20005,Wetlands,440.46,0.3969448065036008
2016,20005,Wheat,532.17,0.4795943279231286
2016,20013,Corn,52883.82,35.50295214456445
2016,20013,Developed,7664.13,5.145226661381889
2016,20013,Double Crop,49.68,0.033352103961891595
2016,20013,Fallow/Barren,54.09,0.0363127073932914
2016,20013,Forest,11943.99,8.018462081316297
2016,20013,Grass/Pasture/Shrubland,25301.25,16.98570693167894
2016,20013,Other Crops,2494.8,1.6748556554775997
2016,20013,Sorghum,104.94,0.07045027757167681
2016,20013,Soybeans,46423.44,31.165849378998328
2016,20013,Water,937.26,0.6292188598897447
2016,20013,Wetlands,309.87,0.20802770641447965
2016,20013,Wheat,788.85,0.5295854913514129
2016,20045,Corn,11568.33,9.303872554093504
2016,20045,Developed,15012.36,12.073746528338242
2016,20045,Double Crop,557.01,0.4479773702302426
2016,20045,Fallow/Barren,327.78,0.26361828766820866
2016,20045,Forest,23762.25,19.11087819923086
2016,20045,Grass/Pasture/Shrubland,47842.56,38.47755733987288
2016,20045,Other Crops,5530.05,4.447563340409962
2016,20045,Sorghum,146.88,0.11812878788427143
2016,20045,Soybeans,13258.17,10.662932677448332
2016,20045,Water,5006.61,4.026584767900818
2016,20045,Wetlands,562.23,0.45217557470161984
2016,20045,Wheat,764.64,0.61496457222106
2016,20061,Corn,4925.07,4.614913652210433
2016,20061,Developed,7804.889999999999,7.313376949972423
2016,20061,Double Crop,691.56,0.6480089999375941
2016,20061,Fallow/Barren,100.89,0.09453645092790774
2016,20061,Forest,16448.04,15.412224465460042
2016,20061,Grass/Pasture/Shrubland,59331.869999999995,55.59544470924771
2016,20061,Other Crops,2469.33,2.313823910891173
2016,20061,Sorghum,1212.39,1.1360397238624846
2016,20061,Soybeans,4889.7,4.581771078423932
2016,20061,Water,5531.58,5.183228677012548
2016,20061,Wetlands,598.68,0.560978119154721
2016,20061,Wheat,2716.74,2.545653262899039
2016,20085,Corn,15783.21,9.280442745845553
2016,20085,Developed,7205.219999999999,4.236630677867258
2016,20085,Double Crop,66.24,0.038948764382201684
2016,20085,Fallow/Barren,177.93,0.10462188476034338
2016,20085,Forest,23671.260000000002,13.918573797853798
2016,20085,Grass/Pasture/Shrubland,93346.2,54.887064459146664
2016,20085,Other Crops,9370.26,5.50966257457683
2016,20085,Sorghum,462.51,0.27195339695670445
2016,20085,Soybeans,16927.29,9.953155643707712
2016,20085,Water,1559.07,0.916724789935978
2016,20085,Wetlands,303.93,0.17870920831344445
2016,20085,Wheat,1196.46,0.703512056653518
2016,20087,Corn,16779.6,11.675946760588603
2016,20087,Developed,8145.63,5.668069692451153
2016,20087,Double Crop,254.61,0.17716827604433152
2016,20087,Fallow/Barren,173.07,0.1204293371626898
2016,20087,Forest,32879.16,22.878693275934737
2016,20087,Grass/Pasture/Shrubland,53389.62,37.150728306280044
2016,20087,Other Crops,5922.9000000000005,4.1214012889633995
2016,20087,Sorghum,454.32,0.31613483827210515
2016,20087,Soybeans,17437.41,12.133678443023395
2016,20087,Water,6552.54,4.55953110840707
2016,20087,Wetlands,1046.61,0.728274967168445
2016,20087,Wheat,675.36,0.46994370570401683
2016,20091,Corn,5644.98,4.611114991159615
2016,20091,Developed,57796.47,47.211180421030186
2016,20091,Double Crop,602.37,0.4920473300569387
2016,20091,Fallow/Barren,865.53,0.707010185739964
2016,20091,Forest,13467.15,11.000672677882866
2016,20091,Grass/Pasture/Shrubland,30036.06,24.53502519785184
2016,20091,Other Crops,3024.81,2.4708230563101226
2016,20091,Sorghum,109.26,0.08924928413105088
2016,20091,Soybeans,8782.11,7.173686899690127
2016,20091,Water,1277.91,1.0438637441324476
2016,20091,Wetlands,245.43,0.20048006410656982
2016,20091,Wheat,569.07,0.46484614790826584
2016,20103,Corn,8001.18,6.774770985124036
2016,20103,Developed,12592.619999999999,10.662441865161467
2016,20103,Double Crop,185.13,0.15675354791118468
2016,20103,Fallow/Barren,183.42000000000002,0.15530565417744016
2016,20103,Forest,30377.879999999997,25.721603565171602
2016,20103,Grass/Pasture/Shrubland,43926.030000000006,37.19311320776285
2016,20103,Other Crops,5812.56,4.921619415797741
2016,20103,Sorghum,140.49,0.1189559009671168
2016,20103,Soybeans,13104.9,11.096200345817987
2016,20103,Water,2130.66,1.8040755922456908
2016,20103,Wetlands,939.6,0.7955795042259446
2016,20103,Wheat,708.12,0.5995804156369475
2016,20117,Corn,50911.11,21.883362031247522
2016,20117,Developed,10599.390000000001,4.555985691146485
2016,20117,Double Crop,849.69,0.36522625187961344
2016,20117,Fallow/Barren,168.39,0.07237986625005366
2016,20117,Forest,27169.739999999998,11.678497222214698
2016,20117,Grass/Pasture/Shrubland,68127.57,29.283594064618857
2016,20117,Other Crops,2693.52,1.1577683790120825
2016,20117,Sorghum,3402.54,1.4625297827095292
2016,20117,Soybeans,56416.95,24.24996315241977
2016,20117,Water,2412.63,1.0370321082657343
2016,20117,Wetlands,395.28,0.1699050628381805
2016,20117,Wheat,9500.76,4.08375638739747
2016,20127,Corn,9380.7,5.18080373785322
2016,20127,Developed,6996.42,3.864005765837413
2016,20127,Double Crop,2881.35,1.5913214205830455
2016,20127,Fallow/Barren,132.48000000000002,0.0731664885553098
2016,20127,Forest,9583.199999999999,5.292641101473768
2016,20127,Grass/Pasture/Shrubland,120270.69,66.42349081690982
2016,20127,Other Crops,4632.4800000000005,2.558441235678605
2016,20127,Sorghum,2063.34,1.1395481770509732
2016,20127,Soybeans,15155.73,8.370256231826428
2016,20127,Water,2324.34,1.2836941123841241
2016,20127,Wetlands,460.53000000000003,0.25434301762059797
2016,20127,Wheat,7185.24,3.9682878942267066
2016,20131,Corn,47511,25.242490968601096
2016,20131,Developed,8773.56,4.661373346435138
2016,20131,Double Crop,318.42,0.16917585347018504
2016,20131,Fallow/Barren,144.99,0.0770328716620882
2016,20131,Forest,19717.83,10.47604019480566
2016,20131,Grass/Pasture/Shrubland,57578.4,30.591278693071107
2016,20131,Other Crops,5493.96,2.918928999218195
2016,20131,Sorghum,733.32,0.3896113211065765
2016,20131,Soybeans,44094.96,23.427556346126718
2016,20131,Water,1184.22,0.6291735104467763
2016,20131,Wetlands,261,0.13866873235261068
2016,20131,Wheat,2406.69,1.278669162703849
2016,20139,Corn,13645.89,7.371665221060983
2016,20139,Developed,9655.2,5.215849024313402
2016,20139,Double Crop,1786.3200000000002,0.9649904123282291
2016,20139,Fallow/Barren,173.61,0.09378609962621694
2016,20139,Forest,20931.929999999997,11.307667025799198
2016,20139,Grass/Pasture/Shrubland,97899.93000000001,52.88665738367413
2016,20139,Other Crops,5542.74,2.9942512864594066
2016,20139,Sorghum,405.9,0.21927180368804478
2016,20139,Soybeans,27244.98,14.718048549013812
2016,20139,Water,5613.39,3.032417221247681
2016,20139,Wetlands,509.04,0.2749892065764038
2016,20139,Wheat,1703.79,0.9204067662125001
2016,20149,Corn,16377.57,7.3864639606819456
2016,20149,Developed,10178.1,4.590434895910499
2016,20149,Double Crop,164.51999999999998,0.07420032708218578
2016,20149,Fallow/Barren,272.07,0.12270655840779413
2016,20149,Forest,28832.04,13.003566730164504
2016,20149,Grass/Pasture/Shrubland,137143.8,61.853360182919225
2016,20149,Other Crops,4096.889999999999,1.8477423901029424
2016,20149,Sorghum,643.86,0.290387932136738
2016,20149,Soybeans,16501.23,7.442235978959255
2016,20149,Water,5138.46,2.3175019006730393
2016,20149,Wetlands,1018.98,0.4595711724422908
2016,20149,Wheat,1356.57,0.6118279705195768
2016,20161,Corn,6987.24,4.3829658467847565
2016,20161,Developed,13158.54,8.254107689667322
2016,20161,Double Crop,717.12,0.44983605372740665
2016,20161,Fallow/Barren,404.1,0.25348442284589057
2016,20161,Forest,25428.42,15.950775470385794
2016,20161,Grass/Pasture/Shrubland,82192.5,51.55782832160568
2016,20161,Other Crops,2577.69,1.6169370500510358
2016,20161,Sorghum,2927.07,1.8360966334558793
2016,20161,Soybeans,13530.69,8.487550471063258
2016,20161,Water,5969.16,3.7443431761315904
2016,20161,Wetlands,1440.9,0.9038498017288881
2016,20161,Wheat,4084.65,2.562225062552504
2016,20177,Corn,14955.21,10.268704641183334
2016,20177,Developed,25576.829999999998,17.56183383100318
2016,20177,Double Crop,395.64000000000004,0.2716585259744112
2016,20177,Fallow/Barren,214.38,0.14719986553026557
2016,20177,Forest,20635.65,14.169068500464713
2016,20177,Grass/Pasture/Shrubland,62426.78999999999,42.86414354644149
2016,20177,Other Crops,3094.29,2.124634163222528
2016,20177,Sorghum,279.99,0.1922496984318456
2016,20177,Soybeans,13758.66,9.447116810694299
2016,20177,Water,2707.2,1.8588463287785004
2016,20177,Wetlands,730.08,0.5012952599418616
2016,20177,Wheat,864,0.5932488283335641
2016,20197,Corn,9948.96,4.814093189876748
2016,20197,Developed,7255.4400000000005,3.510755324532348
2016,20197,Double Crop,56.25,0.02721819586475039
2016,20197,Fallow/Barren,80.91,0.03915065293185696
2016,20197,Forest,11849.49,5.733719817198242
2016,20197,Grass/Pasture/Shrubland,157481.63999999998,76.20206440217085
2016,20197,Other Crops,4252.59,2.0577391564885135
2016,20197,Sorghum,644.49,0.3118552009399641
2016,20197,Soybeans,12118.14,5.86371392064829
2016,20197,Water,1280.79,0.6197474325620205
2016,20197,Wetlands,427.40999999999997,0.2068147394587194
2016,20197,Wheat,1267.11,0.6131279673277132
2016,20209,Corn,1038.78,2.656362196895771
2016,20209,Developed,20223.27,51.71482886233498
2016,20209,Double Crop,49.68,0.12704140813433248
2016,20209,Fallow/Barren,426.41999999999996,1.0904387531530204
2016,20209,Forest,7938.2699999999995,20.2996980465082
2016,20209,Grass/Pasture/Shrubland,6450.48,16.49513007935485
2016,20209,Other Crops,116.01,0.2966600997919467
2016,20209,Sorghum,3.15,0.008055161747647891
2016,20209,Soybeans,1324.35,3.3866201461896783
2016,20209,Water,1223.19,3.1279343803509287
2016,20209,Wetlands,298.08,0.7622484488059948
2016,20209,Wheat,13.68,0.034982416732642276
2017,20005,Corn,24644.07,22.20936202518093
2017,20005,Developed,6419.700000000001,5.785466499366949
2017,20005,Double Crop,30.330000000000002,0.027333551244730993
2017,20005,Fallow/Barren,37.26,0.033578902716079016
2017,20005,Forest,18189,16.39201990077191
2017,20005,Grass/Pasture/Shrubland,28680.21,25.846752052246824
2017,20005,Other Crops,3503.3399999999997,3.157227939918097
2017,20005,Sorghum,24.75,0.022304826683385827
2017,20005,Soybeans,27328.59,24.62866518995196
2017,20005,Water,1411.38,1.2719428801776602
2017,20005,Wetlands,290.88,0.2621425448752836
2017,20005,Wheat,403.02,0.3632036868661881
2017,20013,Corn,49126.77,32.9806992824464
2017,20013,Developed,7634.969999999999,5.125650426447735
2017,20013,Double Crop,134.19,0.09008693298402241
2017,20013,Fallow/Barren,3.15,0.002114716736714141
2017,20013,Forest,11618.82,7.800162893609206
2017,20013,Grass/Pasture/Shrubland,25140.87,16.878037639541095
2017,20013,Other Crops,2458.98,1.6508083051572502
2017,20013,Sorghum,27.9,0.018730348239468106
2017,20013,Soybeans,50937.03,34.195996780796925
2017,20013,Water,926.91,0.622270504897684
2017,20013,Wetlands,573.66,0.385120127994741
2017,20013,Wheat,372.87,0.2503220411487625
2017,20045,Corn,10651.14,8.566219075338227
2017,20045,Developed,15044.4,12.099514817852214
2017,20045,Double Crop,487.97999999999996,0.39245973523806355
2017,20045,Fallow/Barren,87.21000000000001,0.07013896780628617
2017,20045,Forest,23985.539999999997,19.29046001463581
2017,20045,Grass/Pasture/Shrubland,47545.11,38.23833206784009
2017,20045,Other Crops,5273.82,4.2414894071339075
2017,20045,Sorghum,10.8,0.008685940285608193
2017,20045,Soybeans,15283.35,12.291691246671295
2017,20045,Water,5051.97,4.063065717100373
2017,20045,Wetlands,527.85,0.42452533145910043
2017,20045,Wheat,389.7,0.313417678639029
2017,20061,Corn,4943.97,4.6326234244627615
2017,20061,Developed,7822.62,7.329990402990084
2017,20061,Double Crop,1232.82,1.1551831443447638
2017,20061,Fallow/Barren,61.38,0.057514593695658416
2017,20061,Forest,17068.5,15.993610988829351
2017,20061,Grass/Pasture/Shrubland,58559.31,54.87153668537156
2017,20061,Other Crops,2560.9500000000003,2.3996741401905575
2017,20061,Sorghum,435.6,0.4081680842917694
2017,20061,Soybeans,6577.2,6.163000743810435
2017,20061,Water,5559.12,5.209034345151655
2017,20061,Wetlands,561.96,0.5265705616359108
2017,20061,Wheat,1337.31,1.2530928852254961
2017,20085,Corn,14628.96,8.601749942582323
2017,20085,Developed,7221.0599999999995,4.24594451282822
2017,20085,Double Crop,48.69,0.028629458601591176
2017,20085,Fallow/Barren,9.719999999999999,0.005715307816953507
2017,20085,Forest,23668.74,13.917092051382735
2017,20085,Grass/Pasture/Shrubland,91913.85,54.04485034889838
2017,20085,Other Crops,10227.96,6.0139855699061515
2017,20085,Sorghum,58.95,0.03466228351948655
2017,20085,Soybeans,20136.06,11.839895177021075
2017,20085,Water,1558.08,0.9161426752509176
2017,20085,Wetlands,187.11,0.11001967547635504
2017,20085,Wheat,410.4,0.24131299671581474
2017,20087,Corn,16341.21,11.370896681899339
2017,20087,Developed,8162.7300000000005,5.679968586918607
2017,20087,Double Crop,64.08,0.044589541372769194
2017,20087,Fallow/Barren,83.88,0.058367208650872034
2017,20087,Forest,32783.13,22.81187158963594
2017,20087,Grass/Pasture/Shrubland,52985.79,36.86972651956711
2017,20087,Other Crops,5951.88,4.141566783797714
2017,20087,Sorghum,93.33,0.06494291348814839
2017,20087,Soybeans,19184.49,13.349369703034911
2017,20087,Water,6676.74,4.645954657696988
2017,20087,Wetlands,1116.81,0.7771230602453552
2017,20087,Wheat,266.76,0.18562275369225828
2017,20091,Corn,4679.91,3.822795325807673
2017,20091,Developed,57880.44,47.279771510069956
2017,20091,Double Crop,437.76,0.357585270192283
2017,20091,Fallow/Barren,540.27,0.4413208011850894
2017,20091,Forest,13595.22,11.105286954092492
2017,20091,Grass/Pasture/Shrubland,29798.55,24.34101460409415
2017,20091,Other Crops,2655.1800000000003,2.168889934459855
2017,20091,Sorghum,27.72,0.02264314622105739
2017,20091,Soybeans,10943.46,8.939190654556015
2017,20091,Water,1271.16,1.0383499909942033
2017,20091,Wetlands,201.6,0.16467742706223557
2017,20091,Wheat,389.88,0.318474381265002
2017,20103,Corn,8271,7.003233375322251
2017,20103,Developed,12583.53,10.654745166892615
2017,20103,Double Crop,186.03,0.15751559724473443
2017,20103,Fallow/Barren,90.54,0.07666216295510539
2017,20103,Forest,30690.899999999998,25.986644323380204
2017,20103,Grass/Pasture/Shrubland,43477.83,36.81361263965507
2017,20103,Other Crops,5743.71,4.863322641781184
2017,20103,Sorghum,18.54,0.01569821627112496
2017,20103,Soybeans,13767.21,11.65699245037725
2017,20103,Water,2178.9,1.8449214365239577
2017,20103,Wetlands,736.56,0.6236611745771198
2017,20103,Wheat,357.84,0.3029908150193827
2017,20117,Corn,50098.77,21.534190105660677
2017,20117,Developed,10620.81,4.565192750562579
2017,20117,Double Crop,513.0899999999999,0.22054388962670016
2017,20117,Fallow/Barren,25.11,0.010793149483572944
2017,20117,Forest,27596.16,11.861787337817455
2017,20117,Grass/Pasture/Shrubland,66976.82999999999,28.788966074307154
2017,20117,Other Crops,2443.59,1.0503397907831147
2017,20117,Sorghum,1662.57,0.7146302882080393
2017,20117,Soybeans,63888.21,27.461370002704093
2017,20117,Water,2331,1.001944701163223
2017,20117,Wetlands,437.13,0.1878936453108021
2017,20117,Wheat,6054.3,2.6023482643725875
2017,20127,Corn,8938.62,4.936650346695828
2017,20127,Developed,7013.7,3.8735492208663667
2017,20127,Double Crop,2355.3,1.3007928026443325
2017,20127,Fallow/Barren,21.51,0.011879613291249348
2017,20127,Forest,9702.45,5.358500882272535
2017,20127,Grass/Pasture/Shrubland,118997.81999999999,65.7205060019385
2017,20127,Other Crops,5145.12,2.8415637348708898
2017,20127,Sorghum,754.38,0.41663145860774914
2017,20127,Soybeans,20366.55,11.248104978005317
2017,20127,Water,2340.99,1.2928896289484801
2017,20127,Wetlands,724.5899999999999,0.4001789397817928
2017,20127,Wheat,4705.47,2.598752392076944
2017,20131,Corn,44850.87,23.829169685102435
2017,20131,Developed,8713.17,4.629288270776999
2017,20131,Double Crop,118.61999999999999,0.06302254801404858
2017,20131,Fallow/Barren,11.700000000000001,0.00621618455373772
2017,20131,Forest,19988.91,10.620064409235336
2017,20131,Grass/Pasture/Shrubland,56167.2,29.84151120228182
2017,20131,Other Crops,5762.07,3.0613752591073076
2017,20131,Sorghum,335.7,0.17835667988801304
2017,20131,Soybeans,49396.68,26.244348651446575
2017,20131,Water,1127.52,0.5990489237632781
2017,20131,Wetlands,232.01999999999998,0.12327172138104493
2017,20131,Wheat,1513.89,0.8043264644494015
2017,20139,Corn,12966.03,7.0043971046398115
2017,20139,Developed,9643.59,5.209577170061571
2017,20139,Double Crop,1032.1200000000001,0.5575629810852545
2017,20139,Fallow/Barren,54,0.029171415124795312
2017,20139,Forest,21217.32,11.461837954733744
2017,20139,Grass/Pasture/Shrubland,98011.34999999999,52.94684773688161
2017,20139,Other Crops,4667.22,2.521285409236059
2017,20139,Sorghum,119.34,0.06446882742579765
2017,20139,Soybeans,30415.32,16.430702330990542
2017,20139,Water,5652,3.053274783061909
2017,20139,Wetlands,394.20000000000005,0.21295133041100583
2017,20139,Wheat,940.23,0.5079229563478944
2017,20149,Corn,15011.55,6.770373936363884
2017,20149,Developed,10222.83,4.610608617223325
2017,20149,Double Crop,157.05,0.07083127503195526
2017,20149,Fallow/Barren,144.09,0.06498617267974807
2017,20149,Forest,30017.79,13.538353004402905
2017,20149,Grass/Pasture/Shrubland,135900.72,61.29271744897002
2017,20149,Other Crops,4467.24,2.014774308014975
2017,20149,Sorghum,332.64,0.15002429370665135
2017,20149,Soybeans,18975.33,8.558082254391032
2017,20149,Water,5030.37,2.2687521234160886
2017,20149,Wetlands,828.27,0.3735588676900196
2017,20149,Wheat,636.21,0.28693769810939357
2017,20161,Corn,6710.58,4.209422168426567
2017,20161,Developed,13184.91,8.270649100779535
2017,20161,Double Crop,556.74,0.34923265918144286
2017,20161,Fallow/Barren,149.76,0.09394166583865518
2017,20161,Forest,25846.379999999997,16.212954013748
2017,20161,Grass/Pasture/Shrubland,81841.68000000001,51.33776545295239
2017,20161,Other Crops,2412.27,1.5131721571355017
2017,20161,Sorghum,1198.26,0.7516462373652975
2017,20161,Soybeans,17222.58,10.803404482101403
2017,20161,Water,5720.58,3.5884135601181493
2017,20161,Wetlands,1507.8600000000001,0.9458525657817481
2017,20161,Wheat,3066.48,1.9235459365713095
2017,20177,Corn,13206.33,9.067870137831479
2017,20177,Developed,25663.41,17.621282307342444
2017,20177,Double Crop,204.39000000000001,0.14034042595265875
2017,20177,Fallow/Barren,75.69,0.05197106923213827
2017,20177,Forest,21098.609999999997,14.486950997646778
2017,20177,Grass/Pasture/Shrubland,62253.54,42.745184797010026
2017,20177,Other Crops,2899.5299999999997,1.9909059898356698
2017,20177,Sorghum,38.34,0.02632541675730191
2017,20177,Soybeans,16533,11.352063517174553
2017,20177,Water,2769.21,1.9014242915620243
2017,20177,Wetlands,441.99,0.30348385374438885
2017,20177,Wheat,454.68,0.31219719591053807
2017,20197,Corn,10640.07,5.148506831549416
2017,20197,Developed,7272.8099999999995,3.519160303415383
2017,20197,Double Crop,134.19,0.06493172805494853
2017,20197,Fallow/Barren,82.53,0.039934536972761774
2017,20197,Forest,12777.66,6.182841823523315
2017,20197,Grass/Pasture/Shrubland,156093.75,75.53049352468233
2017,20197,Other Crops,4476.51,2.1660893505869114
2017,20197,Sorghum,239.67,0.11597128894052845
2017,20197,Soybeans,13059.81,6.319368293980903
2017,20197,Water,1247.04,0.6034165150431702
2017,20197,Wetlands,261.63,0.12659727260612702
2017,20197,Wheat,377.55,0.18268853064420462
2017,20209,Corn,611.1,1.5627013790436912
2017,20209,Developed,20216.97,51.69871853883969
2017,20209,Double Crop,61.56,0.15742087529689025
2017,20209,Fallow/Barren,233.1,0.596081969325944
2017,20209,Forest,7919.19,20.250906781065307
2017,20209,Grass/Pasture/Shrubland,6573.6900000000005,16.810201977427138
