Year,FIPS,County,Crop,Domain,groundwater_irrigated_area_ha,groundwater_withdrawal_m3,n_pdiv
2016,20061,Geary,Corn,Alluvial,88.626234,82643.28311568248,2
2016,20061,Geary,Corn,Non-alluvial,292.587978,387004.9265305281,9
2016,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,48.56232,151422.23037733109,1
2016,20061,Geary,Multi-Crop,Alluvial,57.060726,63795.6806379567,2
2016,20061,Geary,Multi-Crop,Non-alluvial,539.851124,654201.7621800676,7
2016,20061,Geary,Soybeans,Alluvial,59.084156,58319.0212792458,1
2016,20061,Geary,Soybeans,Non-alluvial,133.54638,22683.730992498524,2
2016,20085,Jackson,Multi-Crop,Non-alluvial,37.231112,50017.68851255112,1
2016,20087,Jefferson,Corn,Alluvial,1024.664952,1239217.5280920959,31
2016,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,2.428116,7018.511655645275,1
2016,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1.618744,1036.1247435399,1
2016,20087,Jefferson,Multi-Crop,Alluvial,817.46572,735142.8403599345,18
2016,20087,Jefferson,Other Crop,Alluvial,162.683772,116218.65873372545,6
2016,20087,Jefferson,Soybeans,Alluvial,615.12272,444941.5684401342,17
2016,20091,Johnson,Soybeans,Alluvial,45.324832,8363.00685857205,1
2016,20103,Leavenworth,Corn,Alluvial,51.799808,63437.97090506792,2
2016,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,7.284348,7795.6052133002,1
2016,20103,Leavenworth,Other Crop,Non-alluvial,0.809372,1406.1692948041498,1
2016,20103,Leavenworth,Unknown,Alluvial,64.74976,5735.6905445958755,1
2016,20131,Nemaha,Corn,Non-alluvial,86.198118,191189.68481986248,3
2016,20131,Nemaha,Soybeans,Non-alluvial,54.227924,56740.164527185,1
2016,20139,Osage,Corn,Non-alluvial,46.943576,36696.08466703812,1
2016,20139,Osage,Soybeans,Non-alluvial,48.56232,27963.033257201827,1
2016,20149,Pottawatomie,Alfalfa,Alluvial,18.21087,76956.93184458851,1
2016,20149,Pottawatomie,Corn,Alluvial,2554.378032,2664727.8181089903,64
2016,20149,Pottawatomie,Corn,Non-alluvial,253.333436,244981.82775530897,4
2016,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,23.067102,39940.14189978805,3
2016,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,48105.791664352495,1
2016,20149,Pottawatomie,Multi-Crop,Alluvial,1652.737624,935855.0049656637,27
2016,20149,Pottawatomie,Other Crop,Alluvial,58.274784000000004,40926.92736982605,2
2016,20149,Pottawatomie,Other Crop,Non-alluvial,26.304589999999997,13358.608300639424,5
2016,20149,Pottawatomie,Soybeans,Alluvial,1876.933668,1148655.2915793583,46
2016,20149,Pottawatomie,Soybeans,Non-alluvial,149.329134,6821.154561637675,3
2016,20161,Riley,Corn,Alluvial,270.330248,318633.0282752702,6
2016,20161,Riley,Corn,Non-alluvial,32.37488,92412.4592690587,1
2016,20161,Riley,Golf Course/Turf/Sod,Alluvial,26.709276,166187.00797277468,3
2016,20161,Riley,Multi-Crop,Alluvial,284.089572,209506.89010744286,8
2016,20161,Riley,Multi-Crop,Non-alluvial,119.38236999999998,66756.03704807069,2
2016,20161,Riley,Other Crop,Alluvial,138.807298,108928.78107381973,6
2016,20161,Riley,Other Crop,Non-alluvial,19.020242,14814.116868945475,2
2016,20161,Riley,Sorghum,Alluvial,21.448358,24928.667936834972,2
2016,20161,Riley,Soybeans,Alluvial,211.24609199999998,133450.40000426403,6
2016,20161,Riley,Soybeans,Non-alluvial,59.893528,1517.1826601834248,1
2016,20161,Riley,Unknown,Alluvial,289.35049,252987.12488099223,6
2016,20177,Shawnee,Corn,Alluvial,3631.247478,3750228.8396059168,113
2016,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,39.659228,75230.05727202202,5
2016,20177,Shawnee,Multi-Crop,Alluvial,809.776686,787195.773904439,24
2016,20177,Shawnee,Soybeans,Alluvial,1690.778108,767053.0154972883,47
2016,20177,Shawnee,Soybeans,Non-alluvial,12.14058,12137.461281467398,1
2016,20197,Wabaunsee,Corn,Alluvial,1289.936625,1482608.1642769685,27
2016,20197,Wabaunsee,Multi-Crop,Alluvial,299.46764,179126.23244864793,8
2016,20197,Wabaunsee,Multi-Crop,Non-alluvial,140.021356,149238.96752487202,3
2016,20197,Wabaunsee,Soybeans,Alluvial,871.693644,553598.9835096934,25
2016,20197,Wabaunsee,Unknown,Alluvial,54.63261,45552.48426062917,1
2016,20209,Wyandotte,Multi-Crop,Alluvial,16.18744,4366.52570491815,1
2017,20005,Atchison,Corn,Non-alluvial,89.03092,46884.64464518047,5
2017,20005,Atchison,Golf Course/Turf/Sod,Non-alluvial,1.618744,431.71864314162497,2
2017,20045,Douglas,Corn,Alluvial,442.928827,409232.26924313407,10
2017,20045,Douglas,Golf Course/Turf/Sod,Alluvial,7.284348,8424.680950449425,1
2017,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,0.809372,1036.1247435399,1
2017,20045,Douglas,Multi-Crop,Alluvial,306.751988,454883.432050767,6
2017,20045,Douglas,Other Crop,Alluvial,55.846668,71887.3214922683,2
2017,20045,Douglas,Soybeans,Alluvial,456.081122,348754.6547481801,11
2017,20061,Geary,Corn,Alluvial,205.175802,458670.22129203787,4
2017,20061,Geary,Corn,Non-alluvial,242.8116,371093.0108261653,5
2017,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,44.51546,181704.2094891222,1
2017,20061,Geary,Multi-Crop,Alluvial,243.62097200000002,185145.62381587972,3
2017,20061,Geary,Multi-Crop,Non-alluvial,567.369772,1127365.3950632885,9
2017,20061,Geary,Soybeans,Non-alluvial,119.78705599999999,136053.04668148924,4
2017,20085,Jackson,Corn,Non-alluvial,36.42174,56764.83416393595,1
2017,20087,Jefferson,Corn,Alluvial,706.17707,582906.511969822,22
2017,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,24.685845999999998,58158.66864036462,2
2017,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1.618744,986.785470038,1
2017,20087,Jefferson,Multi-Crop,Alluvial,1077.678818,848549.1605040516,26
2017,20087,Jefferson,Other Crop,Alluvial,4.451546,5353.311174956149,2
2017,20087,Jefferson,Soybeans,Alluvial,744.217554,639276.6319457428,22
2017,20091,Johnson,Corn,Alluvial,50.181064,39829.128534408774,2
2017,20103,Leavenworth,Corn,Alluvial,144.068216,59873.208394555644,3
2017,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,7.284348,7931.288215430424,1
2017,20103,Leavenworth,Multi-Crop,Alluvial,31.970194,27136.600426045,1
2017,20103,Leavenworth,Other Crop,Non-alluvial,0.809372,1418.5041131796247,1
2017,20131,Nemaha,Corn,Non-alluvial,54.227924,96211.583328705,1
2017,20131,Nemaha,Soybeans,Non-alluvial,91.05435,96211.58332870499,3
2017,20139,Osage,Corn,Non-alluvial,48.56232,31046.737851070575,1
2017,20139,Osage,Soybeans,Non-alluvial,46.943576,4835.248803186199,1
2017,20149,Pottawatomie,Alfalfa,Alluvial,16.18744,10903.9794439199,1
2017,20149,Pottawatomie,Corn,Alluvial,2191.779376,3610722.0437792945,62
2017,20149,Pottawatomie,Corn,Non-alluvial,138.807298,303880.58549820207,4
2017,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,16.592126,25940.123043623928,2
2017,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,57973.6463647325,1
2017,20149,Pottawatomie,Multi-Crop,Alluvial,1901.619514,1995822.9524253567,32
2017,20149,Pottawatomie,Other Crop,Alluvial,58.274784000000004,83334.03294470909,2
2017,20149,Pottawatomie,Other Crop,Non-alluvial,32.37488,18255.531195703,5
2017,20149,Pottawatomie,Soybeans,Alluvial,2369.841216,2841966.8233461906,59
2017,20149,Pottawatomie,Soybeans,Non-alluvial,233.503822,108657.41506955927,3
2017,20161,Riley,Corn,Alluvial,360.372883,510303.7710117762,9
2017,20161,Riley,Corn,Non-alluvial,30.756136,178904.2057178894,2
2017,20161,Riley,Golf Course/Turf/Sod,Alluvial,26.709276,333817.18969547993,3
2017,20161,Riley,Multi-Crop,Alluvial,323.7488,469056.1383641878,8
2017,20161,Riley,Multi-Crop,Non-alluvial,83.36531599999999,161660.12962897535,2
2017,20161,Riley,Other Crop,Alluvial,140.426042,178768.52271575917,6
2017,20161,Riley,Other Crop,Non-alluvial,19.829614,20142.758407150675,2
2017,20161,Riley,Soybeans,Alluvial,669.75533,958797.7671440472,18
2017,20177,Shawnee,Corn,Alluvial,3124.580606,2649444.978141777,91
2017,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,23.876473999999998,48895.2200403829,4
2017,20177,Shawnee,Multi-Crop,Alluvial,1103.578722,967469.144462006,29
2017,20177,Shawnee,Other Crop,Alluvial,67.987248,44491.68988033832,3
2017,20177,Shawnee,Soybeans,Alluvial,2067.540774,1822432.4105213047,65
2017,20177,Shawnee,Soybeans,Non-alluvial,12.14058,17379.759091044274,1
2017,20197,Wabaunsee,Corn,Alluvial,1030.330556,1292947.996935665,28
2017,20197,Wabaunsee,Corn,Non-alluvial,60.7029,71048.553842736,1
2017,20197,Wabaunsee,Multi-Crop,Alluvial,197.891454,201612.60634713888,5
2017,20197,Wabaunsee,Multi-Crop,Non-alluvial,49.371692,66065.2872190441,1
2017,20197,Wabaunsee,Other Crop,Non-alluvial,16.18744,37.00445512642499,1
2017,20197,Wabaunsee,Soybeans,Alluvial,1402.034647,1947791.1696712573,28
2017,20197,Wabaunsee,Soybeans,Non-alluvial,27.113962,75513.75809465794,1
2017,20209,Wyandotte,Multi-Crop,Alluvial,16.18744,5563.003087339224,1
2018,20005,Atchison,Corn,Non-alluvial,44.920146,36215.026750394594,2
2018,20005,Atchison,Golf Course/Turf/Sod,Non-alluvial,0.809372,98.6785470038,2
2018,20005,Atchison,Soybeans,Non-alluvial,57.060726,45244.113801242296,3
2018,20045,Douglas,Corn,Alluvial,427.348416,820092.7345118308,10
2018,20045,Douglas,Golf Course/Turf/Sod,Alluvial,235.931938,743579.8561287594,7
2018,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,0.809372,690.7498290266001,1
2018,20045,Douglas,Multi-Crop,Alluvial,315.65508,435221.7315602599,9
2018,20045,Douglas,Other Crop,Alluvial,7.689034,629.075737149225,1
2018,20045,Douglas,Soybeans,Alluvial,484.813828,556534.6702830564,9
2018,20061,Geary,Corn,Non-alluvial,112.90739400000001,309332.57522016205,4
2018,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,36.42174,121127.91644716449,2
2018,20061,Geary,Multi-Crop,Alluvial,112.098022,243057.59608873486,3
2018,20061,Geary,Multi-Crop,Non-alluvial,562.108854,888020.5793055716,8
2018,20061,Geary,Soybeans,Alluvial,205.175802,299538.7294300349,4
2018,20061,Geary,Soybeans,Non-alluvial,293.802036,172157.06006650458,7
2018,20085,Jackson,Corn,Non-alluvial,36.42174,87675.88901287629,1
2018,20087,Jefferson,Corn,Alluvial,911.150529,1828895.8553500536,30
2018,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,101.1715,236976.5306296257,6
2018,20087,Jefferson,Multi-Crop,Alluvial,1056.23046,1539928.0652678008,21
2018,20087,Jefferson,Other Crop,Alluvial,0.404686,135.683002130225,1
2018,20087,Jefferson,Other Crop,Non-alluvial,1.618744,234.36154913402495,1
2018,20087,Jefferson,Soybeans,Alluvial,568.58383,680154.2200420669,18
2018,20087,Jefferson,Wheat,Alluvial,16.18744,456.388279892575,1
2018,20091,Johnson,Corn,Alluvial,53.418552,63931.36364008693,2
2018,20103,Leavenworth,Corn,Alluvial,64.74976,4107.494519033175,1
2018,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,7.284348,4280.181976289825,1
2018,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0.809372,1110.13365379275,1
2018,20103,Leavenworth,Soybeans,Alluvial,52.204494,140653.93393554143,3
2018,20131,Nemaha,Corn,Non-alluvial,120.191742,212158.87605817,3
2018,20131,Nemaha,Soybeans,Non-alluvial,89.435606,115947.292729465,2
2018,20139,Osage,Corn,Non-alluvial,46.943576,42962.17240177942,1
2018,20139,Osage,Soybeans,Non-alluvial,48.56232,3910.137425025575,1
2018,20149,Pottawatomie,Alfalfa,Alluvial,29.542078,36042.33929313795,1
2018,20149,Pottawatomie,Corn,Alluvial,2542.642138,5057670.248132765,66
2018,20149,Pottawatomie,Corn,Non-alluvial,136.379182,291212.7270265893,3
2018,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,21.043672,28135.72071445847,3
2018,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,57973.6463647325,1
2018,20149,Pottawatomie,Multi-Crop,Alluvial,1556.01767,2410359.193569945,32
2018,20149,Pottawatomie,Other Crop,Non-alluvial,32.37488,32625.59460313138,5
2018,20149,Pottawatomie,Sorghum,Alluvial,25.899904,29911.93456052687,1
2018,20149,Pottawatomie,Soybeans,Alluvial,2169.3193029999998,3078079.9166895333,53
2018,20149,Pottawatomie,Soybeans,Non-alluvial,150.138506,166507.71325053702,4
2018,20161,Riley,Corn,Alluvial,642.236682,1154785.6963119693,17
2018,20161,Riley,Golf Course/Turf/Sod,Alluvial,40.4686,225085.7657156678,3
2018,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,2.832802,7524.239209039749,1
2018,20161,Riley,Multi-Crop,Alluvial,278.221625,344684.1646842734,8
2018,20161,Riley,Multi-Crop,Non-alluvial,149.32913399999998,268158.9514828265,3
2018,20161,Riley,Other Crop,Alluvial,99.14806999999999,252493.73214597325,5
2018,20161,Riley,Other Crop,Non-alluvial,8.093720000000001,20290.776227656374,2
2018,20161,Riley,Sorghum,Alluvial,18.21087,25052.016120589724,1
2018,20161,Riley,Soybeans,Alluvial,394.16416399999997,450418.22779884504,10
2018,20161,Riley,Soybeans,Non-alluvial,19.424928,20858.177872928223,1
2018,20177,Shawnee,Corn,Alluvial,3453.185638,5705827.94930885,105
2018,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,29.542077999999997,140431.90720478285,5
2018,20177,Shawnee,Multi-Crop,Alluvial,1077.678818,1900129.4314684218,30
2018,20177,Shawnee,Other Crop,Alluvial,27.518648,8868.734411966525,1
2018,20177,Shawnee,Soybeans,Alluvial,1857.50874,2270975.7459270777,59
2018,20197,Wabaunsee,Corn,Alluvial,1187.75341,2870102.5440606494,31
2018,20197,Wabaunsee,Multi-Crop,Alluvial,388.49856,599237.8114989509,8
2018,20197,Wabaunsee,Multi-Crop,Non-alluvial,137.188554,319077.08173678734,3
2018,20197,Wabaunsee,Other Crop,Alluvial,48.157634,65929.60421691388,1
2018,20197,Wabaunsee,Other Crop,Non-alluvial,18.21087,21006.195693433925,1
2018,20197,Wabaunsee,Soybeans,Alluvial,939.680892,1543270.8010475545,26
2018,20209,Wyandotte,Soybeans,Alluvial,93.887152,56838.84307418879,2
2019,20045,Douglas,Corn,Alluvial,553.610448,327057.7092257196,11
2019,20045,Douglas,Golf Course/Turf/Sod,Alluvial,169.563434,260462.0248165301,5
2019,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1.214058,296.03564101139995,1
2019,20045,Douglas,Multi-Crop,Alluvial,435.442136,231869.91582217906,8
2019,20045,Douglas,Other Crop,Alluvial,2.02343,49.3392735019,1
2019,20045,Douglas,Soybeans,Alluvial,313.226964,183443.4188800642,6
2019,20061,Geary,Corn,Alluvial,205.175802,188710.386326392,4
2019,20061,Geary,Corn,Non-alluvial,236.74131,207015.2567955969,6
2019,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,36.42174,110445.96373400315,2
2019,20061,Geary,Multi-Crop,Alluvial,96.315268,269565.12077763065,2
2019,20061,Geary,Multi-Crop,Non-alluvial,724.3879400000001,369834.85935186694,8
2019,20061,Geary,Soybeans,Non-alluvial,157.018168,42925.167946653,5
2019,20085,Jackson,Soybeans,Non-alluvial,50.58575,22881.088086506126,1
2019,20087,Jefferson,Corn,Alluvial,1182.897178,930082.3099659414,36
2019,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,101.1715,89489.10731407112,6
2019,20087,Jefferson,Multi-Crop,Alluvial,874.12176,496242.0780637347,19
2019,20087,Jefferson,Other Crop,Alluvial,3.237488,2676.6555874780747,1
2019,20087,Jefferson,Other Crop,Non-alluvial,1.618744,86.34372862832501,1
2019,20087,Jefferson,Soybeans,Alluvial,279.030997,82569.27420542964,9
2019,20091,Johnson,Corn,Alluvial,53.418552,37473.178224693045,2
2019,20103,Leavenworth,Corn,Alluvial,17.806184,7400.891025285,1
2019,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,14.16401,703.0846474020749,1
2019,20103,Leavenworth,Multi-Crop,Alluvial,90.649664,60440.6100398275,2
2019,20103,Leavenworth,Other Crop,Alluvial,16.18744,15936.5853411137,1
2019,20103,Leavenworth,Other Crop,Non-alluvial,0.809372,949.781014911575,1
2019,20131,Nemaha,Corn,Non-alluvial,174.419666,100269.73857423627,4
2019,20131,Nemaha,Soybeans,Non-alluvial,11.331208,9867.85470038,1
2019,20139,Osage,Corn,Non-alluvial,48.56232,12026.447916088124,1
2019,20149,Pottawatomie,Corn,Alluvial,1942.4928,1739887.805952626,47
2019,20149,Pottawatomie,Corn,Non-alluvial,123.42923,157108.58164842505,3
2019,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,21.043672,25730.43113124085,3
2019,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,34537.491451329995,1
2019,20149,Pottawatomie,Multi-Crop,Alluvial,1535.581027,1129042.930362353,41
2019,20149,Pottawatomie,Other Crop,Alluvial,154.185366,73034.45960118748,3
2019,20149,Pottawatomie,Other Crop,Non-alluvial,24.28116,18206.1919222011,4
2019,20149,Pottawatomie,Sorghum,Alluvial,25.899904,1640.530843938175,1
2019,20149,Pottawatomie,Soybeans,Alluvial,1742.982602,852027.5792859355,45
2019,20149,Pottawatomie,Soybeans,Non-alluvial,135.974496,6673.136741131975,3
2019,20161,Riley,Corn,Alluvial,311.60821999999996,241367.7259712948,8
2019,20161,Riley,Corn,Non-alluvial,66.368504,62747.22107604132,3
2019,20161,Riley,Golf Course/Turf/Sod,Alluvial,26.709276,46539.26973066717,1
2019,20161,Riley,Multi-Crop,Alluvial,260.61778400000003,107029.21904399658,7
2019,20161,Riley,Multi-Crop,Non-alluvial,11.735894,2972.691228489475,1
2019,20161,Riley,Other Crop,Alluvial,146.901018,84567.51478225659,7
2019,20161,Riley,Other Crop,Non-alluvial,8.09372,9534.814604242174,2
2019,20161,Riley,Soybeans,Alluvial,496.549722,168444.27973548658,12
2019,20177,Shawnee,Corn,Alluvial,3269.86288,2035676.7505965165,96
2019,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,29.542077999999997,43073.1857671587,5
2019,20177,Shawnee,Multi-Crop,Alluvial,912.56693,439329.22607929306,26
2019,20177,Shawnee,Other Crop,Alluvial,3.642174,160.352638881175,1
2019,20177,Shawnee,Soybeans,Alluvial,945.346496,258291.0967824465,27
2019,20197,Wabaunsee,Corn,Alluvial,946.560554,834129.7578231214,24
2019,20197,Wabaunsee,Multi-Crop,Alluvial,534.994892,547961.9715121014,12
2019,20197,Wabaunsee,Multi-Crop,Non-alluvial,110.074592,66213.3050395498,2
2019,20197,Wabaunsee,Other Crop,Alluvial,48.157634,16935.705629527176,1
2019,20197,Wabaunsee,Other Crop,Non-alluvial,24.28116,8400.011313698475,2
2019,20197,Wabaunsee,Soybeans,Alluvial,1166.709738,816922.6861893338,23
2019,20197,Wabaunsee,Soybeans,Non-alluvial,27.113962,35363.92428248683,1
2020,20005,Atchison,Corn,Non-alluvial,41.075629,9226.444144855299,2
2020,20005,Atchison,Soybeans,Non-alluvial,56.656040000000004,5365.645993331625,2
2020,20045,Douglas,Corn,Alluvial,524.06837,456055.23979643715,11
2020,20045,Douglas,Golf Course/Turf/Sod,Alluvial,176.03841,365135.2935508109,5
2020,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1.214058,296.03564101139995,1
2020,20045,Douglas,Multi-Crop,Alluvial,624.835184,467045.5629689854,10
2020,20045,Douglas,Other Crop,Alluvial,2.02343,123.34818375475,1
2020,20045,Douglas,Soybeans,Alluvial,230.266334,196370.30853756197,6
2020,20061,Geary,Corn,Alluvial,66.77319,122891.79547485741,2
2020,20061,Geary,Corn,Non-alluvial,257.380296,381528.2671718172,9
2020,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,36.42174,128343.78519681736,1
2020,20061,Geary,Multi-Crop,Alluvial,110.074592,184960.60154024762,2
2020,20061,Geary,Multi-Crop,Non-alluvial,524.877742,595389.3481658028,7
2020,20061,Geary,Soybeans,Alluvial,136.37918200000001,104833.62137316202,3
2020,20061,Geary,Soybeans,Non-alluvial,131.52295,211665.483323151,3
2020,20085,Jackson,Corn,Non-alluvial,36.017054,12297.813920348575,1
2020,20087,Jefferson,Corn,Alluvial,839.318764,632073.0980144654,26
2020,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,91.863722,192965.89866593087,5
2020,20087,Jefferson,Multi-Crop,Alluvial,929.968428,668238.785491358,22
2020,20087,Jefferson,Other Crop,Alluvial,0.404686,12.334818375475,1
2020,20087,Jefferson,Other Crop,Non-alluvial,1.618744,1541.8522969343749,1
2020,20087,Jefferson,Soybeans,Alluvial,702.534896,487422.68292527006,21
2020,20091,Johnson,Soybeans,Alluvial,53.418552,20697.82523404705,2
2020,20103,Leavenworth,Corn,Alluvial,111.28865,134449.5202926775,3
2020,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,16.18744,8288.9979483192,1
2020,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0.809372,690.7498290266001,1
2020,20103,Leavenworth,Other Crop,Non-alluvial,1.214058,567.40164527185,1
2020,20131,Nemaha,Corn,Non-alluvial,178.06184,98678.54700379999,5
2020,20139,Osage,Corn,Non-alluvial,46.943576,30220.305019913747,1
2020,20139,Osage,Soybeans,Non-alluvial,48.56232,9867.85470038,1
2020,20149,Pottawatomie,Alfalfa,Alluvial,29.542078,10410.5867089009,1
2020,20149,Pottawatomie,Corn,Alluvial,2424.473826,2426530.1404601927,62
2020,20149,Pottawatomie,Corn,Non-alluvial,138.402612,129059.20466259492,3
2020,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,8.498406,6463.4448287489,2
2020,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,48105.791664352495,1
2020,20149,Pottawatomie,Multi-Crop,Alluvial,1582.119917,1124269.3556510443,32
2020,20149,Pottawatomie,Other Crop,Non-alluvial,30.35145,22289.016804483326,5
2020,20149,Pottawatomie,Soybeans,Alluvial,2109.223432,1572146.6108645415,50
2020,20149,Pottawatomie,Soybeans,Non-alluvial,125.45266000000001,49524.29577753212,3
2020,20161,Riley,Corn,Alluvial,519.616824,456745.9896254637,12
2020,20161,Riley,Corn,Non-alluvial,28.32802,19859.05758451475,1
2020,20161,Riley,Golf Course/Turf/Sod,Alluvial,26.709276,98752.55591405283,5
2020,20161,Riley,Multi-Crop,Alluvial,356.12368,268615.33976271906,8
2020,20161,Riley,Multi-Crop,Non-alluvial,112.50270799999998,156985.2334646703,3
2020,20161,Riley,Other Crop,Alluvial,114.12145199999999,132895.33317736763,5
2020,20161,Riley,Other Crop,Non-alluvial,12.545266,15011.473962953074,3
2020,20161,Riley,Sorghum,Alluvial,0.404686,24.66963675095,1
2020,20161,Riley,Soybeans,Alluvial,331.84252,344079.7585838751,10
2020,20161,Riley,Soybeans,Non-alluvial,23.876474,8794.725501713674,1
2020,20161,Riley,Wheat,Alluvial,2.02343,2466.963675095,1
2020,20177,Shawnee,Corn,Alluvial,3667.264532,2293795.159921706,109
2020,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,25.090532,80682.04699398197,5
2020,20177,Shawnee,Multi-Crop,Alluvial,1030.735242,457880.79291600746,28
2020,20177,Shawnee,Other Crop,Alluvial,27.518648,4489.8738886729,1
2020,20177,Shawnee,Soybeans,Alluvial,1421.864261,685655.5490375288,41
2020,20197,Wabaunsee,Corn,Alluvial,1264.036721,1629466.5118553739,32
2020,20197,Wabaunsee,Golf Course/Turf/Sod,Alluvial,48.157634,47563.0596558316,1
2020,20197,Wabaunsee,Multi-Crop,Alluvial,386.070444,297441.81030620413,6
2020,20197,Wabaunsee,Multi-Crop,Non-alluvial,137.188554,208766.80100491436,3
2020,20197,Wabaunsee,Other Crop,Alluvial,95.10121000000001,59725.19057404995,2
2020,20197,Wabaunsee,Other Crop,Non-alluvial,8.09372,690.7498290266001,1
2020,20197,Wabaunsee,Soybeans,Alluvial,807.34857,675355.9756940072,20
2020,20209,Wyandotte,Soybeans,Alluvial,93.887152,39989.481173289954,2
2021,20005,Atchison,Soybeans,Non-alluvial,97.731669,48007.113117348694,5
2021,20045,Douglas,Corn,Alluvial,432.609334,405803.189734752,8
2021,20045,Douglas,Golf Course/Turf/Sod,Alluvial,235.931938,480564.523908506,7
2021,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1.214058,703.0846474020749,1
2021,20045,Douglas,Multi-Crop,Alluvial,382.630613,360966.1249399004,8
2021,20045,Douglas,Other Crop,Alluvial,2.02343,172.68745725665002,1
2021,20045,Douglas,Soybeans,Alluvial,303.91918599999997,212516.58579105878,9
2021,20061,Geary,Corn,Alluvial,150.138506,314192.49366009916,3
2021,20061,Geary,Corn,Non-alluvial,137.188554,234990.62487117422,4
2021,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,32.37488,183764.12415782656,2
2021,20061,Geary,Multi-Crop,Alluvial,92.268408,210826.71567361872,2
2021,20061,Geary,Multi-Crop,Non-alluvial,819.084464,1013909.7356456695,11
2021,20061,Geary,Soybeans,Alluvial,66.77319,137039.83215152725,2
2021,20061,Geary,Soybeans,Non-alluvial,165.92126,265321.94325646723,6
2021,20085,Jackson,Corn,Non-alluvial,36.42174,61970.1275183864,1
2021,20087,Jefferson,Corn,Alluvial,1230.650126,998034.8243964331,35
2021,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,66.77319,125198.40651107125,4
2021,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1.618744,2602.6466772252247,1
2021,20087,Jefferson,Multi-Crop,Alluvial,911.352872,727939.306428657,23
2021,20087,Jefferson,Soybeans,Alluvial,566.965086,288856.7767168735,15
2021,20091,Johnson,Corn,Alluvial,53.418552,41025.60591682985,2
2021,20103,Leavenworth,Corn,Alluvial,17.806184,11101.3365379275,1
2021,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,19.020242,14974.46950782665,1
2021,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,0.809372,752.4239209039749,1
2021,20103,Leavenworth,Multi-Crop,Alluvial,93.482466,98678.54700379999,2
2021,20103,Leavenworth,Other Crop,Non-alluvial,1.214058,357.70973288877497,1
2021,20131,Nemaha,Corn,Non-alluvial,120.191742,104845.9561915375,3
2021,20131,Nemaha,Soybeans,Non-alluvial,55.846668,54273.20085209,2
2021,20139,Osage,Soybeans,Non-alluvial,46.943576,12026.447916088124,1
2021,20149,Pottawatomie,Alfalfa,Alluvial,29.542078,19390.3344862467,1
2021,20149,Pottawatomie,Corn,Alluvial,2546.2843119999998,3804452.701184505,59
2021,20149,Pottawatomie,Corn,Non-alluvial,143.66352999999998,199244.32121904765,4
2021,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,5.665604,5180.6237176995,2
2021,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,44.51546,39471.41880152,1
2021,20149,Pottawatomie,Multi-Crop,Alluvial,1933.387365,2018000.955864461,36
