Year,FIPS,County,Crop,Domain,GWuse_m3,SWuse_m3,n_pdiv,n_missing_irrArea,water_with_area_m3,irrArea_ha,waterUse_m3,area_data_water_fraction,applied_depth_m
2007,20061,Geary,Multi-Crop,Non-alluvial,529373.4002202605,201069.87433861796,11,0,730443.2745588785,596.507164,730443.2745588785,1,0.12245339513791297
2007,20061,Geary,Sorghum,Non-alluvial,0,46909.31428193142,1,0,46909.31428193142,42.49203,46909.31428193142,1,0.11039555954829983
2007,20061,Geary,Soybeans,Alluvial,65374.537390017496,0,1,0,65374.537390017496,31.160822,65374.537390017496,1,0.20979721712738356
2007,20061,Geary,Soybeans,Non-alluvial,97161.36434361657,105845.07647995098,6,0,203006.44082356757,190.607106,203006.44082356757,1,0.10650517973006084
2007,20085,Jackson,Corn,Non-alluvial,62710.2166209149,14703.103503566199,2,0,77413.3201244811,56.656040000000004,77413.3201244811,1,0.1366373649208118
2007,20085,Jackson,Golf Course/Turf/Sod,Non-alluvial,0,23214.128182643948,1,0,23214.128182643948,14.16401,23214.128182643948,1,0.1638951693951356
2007,20085,Jackson,Multi-Crop,Non-alluvial,0,49265.264591647145,1,0,49265.264591647145,48.56232,49265.264591647145,1,0.10144751031591395
2007,20087,Jefferson,Corn,Alluvial,1482238.1197257042,348483.2887439197,27,0,1830721.408469624,1040.04302,1830721.408469624,1,0.1760236233756584
2007,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,0,66694.36295619332,1,0,66694.36295619332,18.21087,66694.36295619332,1,0.36623380956644747
2007,20087,Jefferson,Multi-Crop,Alluvial,953197.7596015815,0,15,0,953197.7596015815,663.280354,953197.7596015815,1,0.14370963256384667
2007,20087,Jefferson,Other Crop,Alluvial,179150.90208539888,0,7,0,179150.90208539888,154.994738,179150.90208539888,1,0.11558515108132178
2007,20087,Jefferson,Other Crop,Non-alluvial,2491.6333118459497,0,1,0,2491.6333118459497,0.404686,2491.6333118459497,1,0.6156954556979856
2007,20087,Jefferson,Soybeans,Alluvial,291064.70920608356,0,8,0,291064.70920608356,239.97879799999998,291064.70920608356,1,0.12128767692472714
2007,20091,Johnson,Corn,Alluvial,160093.60769529,0,2,0,160093.60769529,106.837104,160093.60769529,1,0.14984832207291018
2007,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,978434.7979978033,11,0,978434.7979978033,333.86595,978434.7979978033,1,0.29306217001098894
2007,20091,Johnson,Other Crop,Non-alluvial,0,81249.44863925382,4,0,81249.44863925382,72.034108,81249.44863925382,1,0.11279302388148378
2007,20103,Leavenworth,Corn,Alluvial,8856.39959359105,0,1,0,8856.39959359105,17.806184,8856.39959359105,1,0.04973777421142593
2007,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,12347.153193850474,15640.5497001023,2,0,27987.702893952774,17.806184000000002,27987.702893952774,1,0.15717967922802983
2007,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,2380.6199464666747,223087.52513884087,2,0,225468.14508530754,54.63261,225468.14508530754,1,0.41269883515597655
2007,20103,Leavenworth,Multi-Crop,Non-alluvial,0,65522.55521052319,1,0,65522.55521052319,80.9372,65522.55521052319,1,0.08095480843236878
2007,20103,Leavenworth,Other Crop,Alluvial,11422.041815689849,0,1,0,11422.041815689849,12.14058,11422.041815689849,1,0.09408151682777799
2007,20103,Leavenworth,Other Crop,Non-alluvial,3157.7135041216,0,2,0,3157.7135041216,1.214058,3157.7135041216,1,0.2600957700638355
2007,20103,Leavenworth,Soybeans,Alluvial,24903.998300084026,0,1,0,24903.998300084026,64.74976,24903.998300084026,1,0.03846191599796513
2007,20149,Pottawatomie,Alfalfa,Alluvial,24484.614475317874,0,1,0,24484.614475317874,26.30459,24484.614475317874,1,0.09308114848137862
2007,20149,Pottawatomie,Corn,Alluvial,2431131.027714245,0,60,0,2431131.027714245,2380.767738,2431131.027714245,1,0.102115422219076
2007,20149,Pottawatomie,Corn,Non-alluvial,258599.46724183336,426143.3052359103,15,0,684742.7724777437,576.272864,684742.7724777437,1,0.11882266461843041
2007,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,34056.433534686475,0,2,0,34056.433534686475,13.354638,34056.433534686475,1,0.2550157745547762
2007,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,45429.13607687442,15924.250522738224,2,0,61353.38659961264,77.69971199999999,61353.38659961264,1,0.0789621801939403
2007,20149,Pottawatomie,Multi-Crop,Alluvial,2351053.3868206614,937.4461965360999,41,0,2351990.8330171974,2172.759134,2351990.8330171974,1,0.10824903672995892
2007,20149,Pottawatomie,Multi-Crop,Non-alluvial,0,114171.0788833966,3,0,114171.0788833966,103.599616,114171.0788833966,1,0.1102041525746549
2007,20149,Pottawatomie,Other Crop,Alluvial,2072.2494870798,0,1,0,2072.2494870798,4.04686,2072.2494870798,1,0.05120635473131761
2007,20149,Pottawatomie,Other Crop,Non-alluvial,23867.873556544124,0,5,0,23867.873556544124,29.137392000000002,23867.873556544124,1,0.08191492758358099
2007,20149,Pottawatomie,Soybeans,Alluvial,1586183.634175832,42209.748480875445,35,0,1628393.3826567074,1490.053852,1628393.3826567074,1,0.10928419670678503
2007,20149,Pottawatomie,Soybeans,Non-alluvial,84579.84960063208,276336.93606576644,8,0,360916.7856663985,498.573152,360916.7856663985,1,0.07238993600409484
2007,20149,Pottawatomie,Wheat,Alluvial,20019.410223395924,0,1,0,20019.410223395924,28.32802,20019.410223395924,1,0.07066999466745619
2007,20161,Riley,Alfalfa,Non-alluvial,0,1295.155929424875,1,0,1295.155929424875,4.856232,1295.155929424875,1,0.02666997642256126
2007,20161,Riley,Corn,Alluvial,336074.46145819186,23448.489731777976,10,0,359522.95118996984,398.211024,359522.95118996984,1,0.09028452994057991
2007,20161,Riley,Corn,Non-alluvial,16491.652168010074,78424.77523127005,2,0,94916.42739928012,109.669906,94916.42739928012,1,0.08654737736282925
2007,20161,Riley,Golf Course/Turf/Sod,Alluvial,101330.53295452712,0,1,0,101330.53295452712,26.709276,101330.53295452712,1,0.37938330097201856
2007,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,0,148683.90069797565,1,0,148683.90069797565,67.582562,148683.90069797565,1,0.22000335041748736
2007,20161,Riley,Multi-Crop,Alluvial,1089152.127736067,0,23,0,1089152.127736067,756.358134,1089152.127736067,1,0.14399952598857976
2007,20161,Riley,Multi-Crop,Non-alluvial,43726.93114105888,0,1,0,43726.93114105888,32.37488,43726.93114105888,1,0.13506438059711381
2007,20161,Riley,Other Crop,Alluvial,51744.563085117625,0,3,0,51744.563085117625,118.57299799999998,51744.563085117625,1,0.043639415345741395
2007,20161,Riley,Other Crop,Non-alluvial,26815.895148282645,1467.843386681525,5,0,28283.73853496417,20.2343,28283.73853496417,1,0.13978115642727532
2007,20161,Riley,Sorghum,Alluvial,127134.97299602084,0,2,0,127134.97299602084,52.609179999999995,127134.97299602084,1,0.24165929405480346
2007,20161,Riley,Soybeans,Alluvial,224185.32397425812,82445.9260216749,7,0,306631.24999593303,226.219474,306631.24999593303,1,0.1355459123717762
2007,20161,Riley,Soybeans,Non-alluvial,60255.58776419537,0,1,0,60255.58776419537,48.56232,60255.58776419537,1,0.12407889030877307
2007,20177,Shawnee,Alfalfa,Alluvial,79497.90442993637,0,1,0,79497.90442993637,38.44517,79497.90442993637,1,0.20678255403718174
2007,20177,Shawnee,Corn,Alluvial,4930621.618865373,4539.2131621748,115,0,4935160.832027547,3613.84598,4935160.832027547,1,0.1365625668426397
2007,20177,Shawnee,Corn,Non-alluvial,12766.537018616624,176708.60804705485,7,0,189475.14506567147,250.90532,189475.14506567147,1,0.0755165913045094
2007,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,105043.3132855451,0,3,0,105043.3132855451,36.42174,105043.3132855451,1,0.28840827836765925
2007,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,113924.3825158871,3,0,113924.3825158871,70.82005,113924.3825158871,1,0.16086458921715968
2007,20177,Shawnee,Multi-Crop,Alluvial,1217804.2833922713,0,31,0,1217804.2833922713,1017.380604,1217804.2833922713,1,0.11969997055224688
2007,20177,Shawnee,Multi-Crop,Non-alluvial,31897.84031897835,80731.38626748387,4,0,112629.22658646222,155.399424,112629.22658646222,1,0.0724772484269068
2007,20177,Shawnee,Other Crop,Alluvial,149966.72180902504,0,7,0,149966.72180902504,147.71039,149966.72180902504,1,0.10152753764242654
2007,20177,Shawnee,Other Crop,Non-alluvial,0,357.70973288877497,1,0,357.70973288877497,2.832802,357.70973288877497,1,0.012627417408233083
2007,20177,Shawnee,Soybeans,Alluvial,1508757.9792329755,0,34,0,1508757.9792329755,1300.6608039999999,1508757.9792329755,1,0.11599934237988889
2007,20177,Shawnee,Soybeans,Non-alluvial,0,22202.673075855,1,0,22202.673075855,33.588938,22202.673075855,1,0.06610114638294012
2007,20197,Wabaunsee,Corn,Alluvial,849017.8836023196,20105.75395202425,29,0,869123.6375543439,1065.538238,869123.6375543439,1,0.0815666305120759
2007,20197,Wabaunsee,Corn,Non-alluvial,0,319101.7513735382,9,0,319101.7513735382,254.95218,319101.7513735382,1,0.1251614131612988
2007,20197,Wabaunsee,Golf Course/Turf/Sod,Non-alluvial,0,12593.849561359975,1,0,12593.849561359975,7.284348,12593.849561359975,1,0.17288918049165108
2007,20197,Wabaunsee,Multi-Crop,Alluvial,116465.35510123495,0,4,0,116465.35510123495,129.49952,116465.35510123495,1,0.08993497049350836
2007,20197,Wabaunsee,Multi-Crop,Non-alluvial,75908.47228267314,253912.23625915288,5,0,329820.708541826,334.27063599999997,329820.708541826,1,0.09866876507268979
2007,20197,Wabaunsee,Other Crop,Non-alluvial,1073.129198666325,41173.623737335554,2,0,42246.75293600188,46.538889999999995,42246.75293600188,1,0.0907773110531899
2007,20197,Wabaunsee,Soybeans,Alluvial,937828.5759057397,0,15,0,937828.5759057397,676.8373349999999,937828.5759057397,1,0.13856040844817458
2007,20197,Wabaunsee,Soybeans,Non-alluvial,53952.49557432765,12334.818375474999,3,0,66287.31394980264,95.50589599999999,66287.31394980264,1,0.06940651491275747
2007,20209,Wyandotte,Corn,Alluvial,186268.09228804798,0,2,0,186268.09228804798,61.512271999999996,186268.09228804798,1,0.3028145217722538
2007,20209,Wyandotte,Golf Course/Turf/Sod,Non-alluvial,0,189265.4531532884,1,0,189265.4531532884,36.42174,189265.4531532884,1,0.519649673940038
2007,20209,Wyandotte,Multi-Crop,Alluvial,4366.52570491815,0,1,0,4366.52570491815,16.18744,4366.52570491815,1,0.026974776153104816
2007,20209,Wyandotte,Other Crop,Alluvial,0,8831.7299568401,1,0,8831.7299568401,8.498406,8831.7299568401,1,0.10392219384246998
2007,20209,Wyandotte,Soybeans,Alluvial,144724.42399944816,0,3,0,144724.42399944816,93.887152,144724.42399944816,1,0.15414720855463607
2008,20005,Atchison,Corn,Non-alluvial,20426.4592297866,0,2,0,20426.4592297866,29.137392,20426.4592297866,1,0.07010393802501817
2008,20005,Atchison,Golf Course/Turf/Sod,Non-alluvial,4415.86497842005,0,2,0,4415.86497842005,1.214058,4415.86497842005,1,0.36372767844864495
2008,20013,Brown,Golf Course/Turf/Sod,Non-alluvial,0,14814.116868945473,1,0,14814.116868945473,8.09372,14814.116868945473,1,0.1830322381914061
2008,20045,Douglas,Corn,Alluvial,379924.7407830055,0,9,0,379924.7407830055,327.79566,379924.7407830055,1,0.1159029197589149
2008,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,1159.47292729465,0,1,0,1159.47292729465,0.809372,1159.47292729465,1,0.14325587335547188
2008,20045,Douglas,Multi-Crop,Alluvial,314587.2078481144,0,6,0,314587.2078481144,182.1087,314587.2078481144,1,0.17274694061739743
2008,20045,Douglas,Other Crop,Alluvial,23078.445180513725,0,3,0,23078.445180513725,12.545266,23078.445180513725,1,0.18396138575709534
2008,20045,Douglas,Soybeans,Alluvial,259216.20816060712,0,7,0,259216.20816060712,402.257884,259216.20816060712,1,0.0644403052049583
2008,20061,Geary,Corn,Alluvial,185281.30681800994,0,2,0,185281.30681800994,103.599616,185281.30681800994,1,0.17884362314432703
2008,20061,Geary,Corn,Non-alluvial,73774.54870371596,71948.99558414567,4,0,145723.54428786164,140.426042,145723.54428786164,1,0.10377245004730792
2008,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,77561.3379449868,0,1,0,77561.3379449868,44.51546,77561.3379449868,1,0.17423460960526252
2008,20061,Geary,Multi-Crop,Alluvial,82630.94829730701,0,1,0,82630.94829730701,57.465412,82630.94829730701,1,0.1437924925993866
2008,20061,Geary,Multi-Crop,Non-alluvial,706859.1018249703,249459.36682560638,13,0,956318.4686505768,729.244172,956318.4686505768,1,0.1311383080412985
2008,20061,Geary,Other Crop,Alluvial,10743.626805038726,0,1,0,10743.626805038726,19.829614,10743.626805038726,1,0.054179707204783344
2008,20061,Geary,Other Crop,Non-alluvial,3071.369775493275,0,1,0,3071.369775493275,0.404686,3071.369775493275,1,0.7589513290534575
2008,20061,Geary,Soybeans,Alluvial,28370.0822635925,0,1,0,28370.0822635925,31.160822,28370.0822635925,1,0.09104407535716645
2008,20061,Geary,Soybeans,Non-alluvial,223765.94014949197,100442.42603149291,9,0,324208.3661809849,335.08000799999996,324208.3661809849,1,0.0967555086667495
2008,20085,Jackson,Golf Course/Turf/Sod,Non-alluvial,0,24570.9582039462,1,0,24570.9582039462,14.16401,24570.9582039462,1,0.17347458949793312
2008,20085,Jackson,Multi-Crop,Non-alluvial,0,24632.632295823572,1,0,24632.632295823572,48.56232,24632.632295823572,1,0.050723755157956976
2008,20085,Jackson,Soybeans,Non-alluvial,70592.16556284342,11311.028450310574,2,0,81903.194013154,56.656040000000004,81903.194013154,1,0.14456215791494428
2008,20087,Jefferson,Corn,Alluvial,591232.5143732677,68704.93835139574,17,0,659937.4527246634,661.256924,659937.4527246634,1,0.0998004601195924
2008,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,1714.5397541910247,44738.386247847826,2,0,46452.926002038854,19.829614,46452.926002038854,1,0.2342603643320483
2008,20087,Jefferson,Multi-Crop,Alluvial,1068034.9186772536,0,22,0,1068034.9186772536,971.651086,1068034.9186772536,1,0.10991959295533106
2008,20087,Jefferson,Other Crop,Alluvial,12285.4791019731,0,2,0,12285.4791019731,20.2343,12285.4791019731,1,0.0607161063242766
2008,20087,Jefferson,Soybeans,Alluvial,301882.34492137516,27469.640522182824,12,0,329351.98544355796,348.839332,329351.98544355796,1,0.09441366131372994
2008,20091,Johnson,Corn,Alluvial,161216.07616745823,0,2,0,161216.07616745823,106.837104,161216.07616745823,1,0.15089895750773835
2008,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,752473.2601774768,12,0,752473.2601774768,348.02995999999996,752473.2601774768,1,0.21620933444278098
2008,20091,Johnson,Other Crop,Non-alluvial,0,29517.220372511674,4,0,29517.220372511674,16.592126,29517.220372511674,1,0.17789896468066643
2008,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,468.72309826804997,21918.97225321907,2,0,22387.69535148712,16.18744,22387.69535148712,1,0.13830287773413907
2008,20103,Leavenworth,Golf Course/Turf/Sod,Non-alluvial,1122.468472168225,134153.4846516661,2,0,135275.95312383433,54.63261,135275.95312383433,1,0.2476102699904587
2008,20103,Leavenworth,Multi-Crop,Non-alluvial,0,28345.41262684155,1,0,28345.41262684155,48.56232,28345.41262684155,1,0.05836914839909121
2008,20103,Leavenworth,Other Crop,Alluvial,14382.398225803849,0,2,0,14382.398225803849,11.735893999999998,14382.398225803849,1,0.12255051234958197
2008,20103,Leavenworth,Other Crop,Non-alluvial,1110.13365379275,0,2,0,1110.13365379275,1.214058,1110.13365379275,1,0.09143991916306717
2008,20103,Leavenworth,Sorghum,Alluvial,17293.415362415948,0,1,0,17293.415362415948,24.28116,17293.415362415948,1,0.0712215370370112
2008,20103,Leavenworth,Soybeans,Alluvial,15961.25497786465,0,2,0,15961.25497786465,82.555944,15961.25497786465,1,0.01933386526094917
2008,20103,Leavenworth,Soybeans,Non-alluvial,0,83568.39449384312,2,0,83568.39449384312,56.65604,83568.39449384312,1,0.14750129817375715
2008,20149,Pottawatomie,Alfalfa,Alluvial,45157.770072613974,0,2,0,45157.770072613974,78.91377,45157.770072613974,1,0.05722419556512631
2008,20149,Pottawatomie,Corn,Alluvial,1421513.8088632408,2318.9458545893,42,0,1423832.75471783,1875.7196099999999,1423832.75471783,1,0.07590861379957692
2008,20149,Pottawatomie,Corn,Non-alluvial,180014.33937168214,205892.7883234287,13,0,385907.1276951108,776.592434,385907.1276951108,1,0.049692362531452476
2008,20149,Pottawatomie,Golf Course/Turf/Sod,Alluvial,23633.5120074101,0,1,0,23633.5120074101,12.545266,23633.5120074101,1,0.1883858979746631
2008,20149,Pottawatomie,Golf Course/Turf/Sod,Non-alluvial,35770.973288877496,33118.98733815037,3,0,68889.96062702787,77.69971199999999,68889.96062702787,1,0.08866179661905038
2008,20149,Pottawatomie,Multi-Crop,Alluvial,1008038.3620989434,0,33,0,1008038.3620989434,1919.021012,1008038.3620989434,1,0.05252878190470503
2008,20149,Pottawatomie,Other Crop,Alluvial,30750.70221005917,0,5,0,30750.70221005917,44.920145999999995,30750.70221005917,1,0.0684563719139719
2008,20149,Pottawatomie,Other Crop,Non-alluvial,17934.82591794065,0,5,0,17934.82591794065,28.732706,17934.82591794065,1,0.06241955045215946
2008,20149,Pottawatomie,Soybeans,Alluvial,1132990.0722425051,0,38,0,1132990.0722425051,1579.8941439999999,1132990.0722425051,1,0.07171303701233955
2008,20149,Pottawatomie,Soybeans,Non-alluvial,53915.49111920122,137039.83215152723,5,0,190955.32327072846,275.591166,190955.32327072846,1,0.06928934843678135
2008,20161,Riley,Alfalfa,Alluvial,17022.0493581555,0,3,0,17022.0493581555,52.609179999999995,17022.0493581555,1,0.03235566370385454
2008,20161,Riley,Corn,Alluvial,174759.7067437298,13346.27348226395,8,0,188105.98022599373,275.591166,188105.98022599373,1,0.06825544626709615
2008,20161,Riley,Corn,Non-alluvial,16466.982531259124,137483.88561304435,2,0,153950.86814430347,65.559132,153950.86814430347,1,0.23482749610581094
2008,20161,Riley,Golf Course/Turf/Sod,Alluvial,84962.2289702718,0,1,0,84962.2289702718,26.709276,84962.2289702718,1,0.31810008242182153
2008,20161,Riley,Golf Course/Turf/Sod,Non-alluvial,0,40063.49008354279,1,0,40063.49008354279,69.605992,40063.49008354279,1,0.05755753051194614
2008,20161,Riley,Multi-Crop,Alluvial,367824.2839566645,0,12,0,367824.2839566645,453.24832,367824.2839566645,1,0.0811529282572221
2008,20161,Riley,Multi-Crop,Non-alluvial,52509.32182439708,0,2,0,52509.32182439708,80.93719999999999,52509.32182439708,1,0.06487662264619616
2008,20161,Riley,Other Crop,Alluvial,95039.77558303488,0,4,0,95039.77558303488,152.566622,95039.77558303488,1,0.062293950234432585
2008,20161,Riley,Other Crop,Non-alluvial,26791.225511531695,1406.16929480415,4,0,28197.394806335848,16.996812,28197.394806335848,1,0.16589813905299328
2008,20161,Riley,Soybeans,Alluvial,162671.5847357643,0,8,0,162671.5847357643,316.86913799999996,162671.5847357643,1,0.05133715001798766
2008,20161,Riley,Soybeans,Non-alluvial,0,1554.18711530985,1,0,1554.18711530985,4.856232,1554.18711530985,1,0.03200397170707351
2008,20177,Shawnee,Alfalfa,Alluvial,63363.961994815065,0,3,0,63363.961994815065,79.318456,63363.961994815065,1,0.07988552121440068
2008,20177,Shawnee,Corn,Alluvial,2801397.6057092533,0,75,0,2801397.6057092533,2605.975497,2801397.6057092533,1,0.10749900023750121
2008,20177,Shawnee,Corn,Non-alluvial,0,77018.60593646589,4,0,77018.60593646589,152.566622,77018.60593646589,1,0.05048195006668358
2008,20177,Shawnee,Golf Course/Turf/Sod,Alluvial,66385.99249680644,0,2,0,66385.99249680644,30.756135999999998,66385.99249680644,1,0.21584633549808221
2008,20177,Shawnee,Golf Course/Turf/Sod,Non-alluvial,0,165372.90995999333,3,0,165372.90995999333,70.82005,165372.90995999333,1,0.2335114278512841
2008,20177,Shawnee,Multi-Crop,Alluvial,1122086.0927985853,0,34,0,1122086.0927985853,1215.272058,1122086.0927985853,1,0.09233209020252034
2008,20177,Shawnee,Multi-Crop,Non-alluvial,27864.354710198022,51090.81771121745,3,0,78955.17242141548,134.760438,78955.17242141548,1,0.058589281537817124
2008,20177,Shawnee,Other Crop,Alluvial,112542.8828578339,0,7,0,112542.8828578339,157.018168,112542.8828578339,1,0.07167507065668599
2008,20177,Shawnee,Other Crop,Non-alluvial,0,444.05346151709995,1,0,444.05346151709995,2.832802,444.05346151709995,1,0.015675414713668654
2008,20177,Shawnee,Sorghum,Non-alluvial,0,11360.367723812475,1,0,11360.367723812475,52.60918,11360.367723812475,1,0.02159388860235509
2008,20177,Shawnee,Soybeans,Alluvial,1506204.6718292523,4082.8248822822247,50,0,1510287.4967115344,1740.1498,1510287.4967115344,1,0.08679066001740393
2008,20177,Shawnee,Soybeans,Non-alluvial,30960.39412244225,44898.738886729,5,0,75859.13300917124,138.402612,75859.13300917124,1,0.054810477860902825
2008,20197,Wabaunsee,Alfalfa,Alluvial,10842.305352042524,0,1,0,10842.305352042524,26.709276,10842.305352042524,1,0.04059378229511921
2008,20197,Wabaunsee,Corn,Alluvial,809472.4558905468,0,27,0,809472.4558905468,1281.842905,809472.4558905468,1,0.06314911544410716
2008,20197,Wabaunsee,Corn,Non-alluvial,0,212726.27770344182,7,0,212726.27770344182,273.972422,212726.27770344182,1,0.07764514258425684
2008,20197,Wabaunsee,Golf Course/Turf/Sod,Non-alluvial,0,6574.458194128175,1,0,6574.458194128175,7.284348,6574.458194128175,1,0.09025458687762
2008,20197,Wabaunsee,Multi-Crop,Alluvial,80682.04699398197,0,4,0,80682.04699398197,174.824352,80682.04699398197,1,0.046150348089939994
2008,20197,Wabaunsee,Multi-Crop,Non-alluvial,69185.99626803928,170911.2434105816,4,0,240097.23967862086,287.32705999999996,240097.23967862086,1,0.08356234866239919
2008,20197,Wabaunsee,Other Crop,Alluvial,14851.121324071899,0,1,0,14851.121324071899,14.568696,14851.121324071899,1,0.10193857654845637
2008,20197,Wabaunsee,Other Crop,Non-alluvial,678.415010651125,0,1,0,678.415010651125,16.18744,678.415010651125,1,0.004190996294973912
2008,20197,Wabaunsee,Soybeans,Alluvial,315857.6941407883,21684.610704085047,12,0,337542.3048448734,450.010832,337542.3048448734,1,0.07500759556047161
2008,20197,Wabaunsee,Soybeans,Non-alluvial,26914.57369528645,67508.46096897467,3,0,94423.03466426113,87.412176,94423.03466426113,1,0.10802046006069123
2008,20209,Wyandotte,Corn,Alluvial,184652.2310808607,0,2,0,184652.2310808607,61.512271999999996,184652.2310808607,1,0.3001876293577007
2008,20209,Wyandotte,Golf Course/Turf/Sod,Non-alluvial,0,116588.7032849897,1,0,116588.7032849897,36.42174,116588.7032849897,1,0.3201074503441892
2008,20209,Wyandotte,Multi-Crop,Alluvial,4773.574711308825,0,1,0,4773.574711308825,16.18744,4773.574711308825,1,0.02948937393008916
2008,20209,Wyandotte,Other Crop,Alluvial,0,63499.644996945295,1,0,63499.644996945295,105.21836,63499.644996945295,1,0.06035034664762432
2008,20209,Wyandotte,Soybeans,Alluvial,206706.88633621004,0,3,0,206706.88633621004,93.887152,206706.88633621004,1,0.22016525364004016
2009,20005,Atchison,Golf Course/Turf/Sod,Non-alluvial,3749.7847861443997,0,2,0,3749.7847861443997,1.214058,3749.7847861443997,1,0.30886372695080466
2009,20013,Brown,Golf Course/Turf/Sod,Non-alluvial,0,12273.144283597623,1,0,12273.144283597623,8.09372,12273.144283597623,1,0.1516378659454197
2009,20013,Brown,Soybeans,Non-alluvial,0,5340.976356580675,1,0,5340.976356580675,52.60918,5340.976356580675,1,0.010152175640412328
2009,20045,Douglas,Corn,Alluvial,144995.79000370862,0,12,0,144995.79000370862,377.167352,144995.79000370862,1,0.0384433565723124
2009,20045,Douglas,Golf Course/Turf/Sod,Non-alluvial,888.1069230341999,0,1,0,888.1069230341999,0.809372,888.1069230341999,1,0.10972790299568058
2009,20045,Douglas,Multi-Crop,Alluvial,224604.70779902427,0,6,0,224604.70779902427,265.474016,224604.70779902427,1,0.08460515691261636
2009,20045,Douglas,Other Crop,Alluvial,15640.5497001023,0,3,0,15640.5497001023,21.043672,15640.5497001023,1,0.0743242419863905
2009,20045,Douglas,Soybeans,Alluvial,42209.74848087545,0,3,0,42209.74848087545,139.211984,42209.74848087545,1,0.03032048482325735
2009,20061,Geary,Corn,Alluvial,177177.33114532288,0,2,0,177177.33114532288,107.646476,177177.33114532288,1,0.16459185449352087
2009,20061,Geary,Corn,Non-alluvial,257464.66395128967,72960.45069093461,7,0,330425.1146422243,278.828654,330425.1146422243,1,0.11850471961975054
2009,20061,Geary,Golf Course/Turf/Sod,Non-alluvial,82593.94384218058,0,1,0,82593.94384218058,44.51546,82593.94384218058,1,0.18553990870178716
2009,20061,Geary,Multi-Crop,Alluvial,50572.755339447496,0,1,0,50572.755339447496,53.418552,50572.755339447496,1,0.09467264357792307
2009,20061,Geary,Multi-Crop,Non-alluvial,928959.8414937732,96717.31088209947,13,0,1025677.1523758726,767.284656,1025677.1523758726,1,0.13367622359645787
2009,20061,Geary,Other Crop,Alluvial,194890.13033250498,0,1,0,194890.13033250498,32.37488,194890.13033250498,1,0.6019794678235255
2009,20061,Geary,Other Crop,Non-alluvial,3367.4054165046746,0,1,0,3367.4054165046746,0.404686,3367.4054165046746,1,0.8321032643839111
2009,20061,Geary,Soybeans,Alluvial,19735.70940076,0,1,0,19735.70940076,31.160822,19735.70940076,1,0.06333500894411578
2009,20061,Geary,Soybeans,Non-alluvial,9843.18506362905,82828.30539131461,5,0,92671.49045494366,108.45584799999999,92671.49045494366,1,0.08544628267066214
2009,20085,Jackson,Golf Course/Turf/Sod,Non-alluvial,0,32539.250874503046,1,0,32539.250874503046,14.16401,32539.250874503046,1,0.22973191119254396
2009,20085,Jackson,Multi-Crop,Non-alluvial,56690.8252536831,0,1,0,56690.8252536831,36.42174,56690.8252536831,1,0.15565106239757653
2009,20087,Jefferson,Corn,Alluvial,280913.15368306765,0,16,0,280913.15368306765,652.353832,280913.15368306765,1,0.043061470616618934
2009,20087,Jefferson,Golf Course/Turf/Sod,Alluvial,7080.18574752265,0,1,0,7080.18574752265,1.214058,7080.18574752265,1,0.5831834844400061
2009,20087,Jefferson,Golf Course/Turf/Sod,Non-alluvial,579.736463647325,41568.33792535075,2,0,42148.07438899808,19.829614,42148.07438899808,1,0.21255115903415006
2009,20087,Jefferson,Multi-Crop,Alluvial,107954.33042215719,0,13,0,107954.33042215719,524.877742,107954.33042215719,1,0.020567519211389457
2009,20087,Jefferson,Other Crop,Alluvial,11101.3365379275,0,1,0,11101.3365379275,36.017054,11101.3365379275,1,0.03082244466170803
2009,20087,Jefferson,Soybeans,Alluvial,59860.873576180165,0,5,0,59860.873576180165,157.82754,59860.873576180165,1,0.03792802800840726
2009,20091,Johnson,Corn,Alluvial,155418.711530985,0,2,0,155418.711530985,106.837104,155418.711530985,1,0.14547259866851595
2009,20091,Johnson,Golf Course/Turf/Sod,Non-alluvial,0,414807.60714884877,10,0,414807.60714884877,312.822278,414807.60714884877,1,0.13260168355044355
2009,20091,Johnson,Other Crop,Non-alluvial,0,27827.3502550716,3,0,27827.3502550716,14.164010000000001,27827.3502550716,1,0.19646519774464716
2009,20091,Johnson,Soybeans,Non-alluvial,0,56086.41915328482,1,0,56086.41915328482,48.56232,56086.41915328482,1,0.11549369789846288
2009,20103,Leavenworth,Golf Course/Turf/Sod,Alluvial,3786.7892412708243,12643.188834861874,3,0,16429.9780761327,50.58575,16429.9780761327,1,0.032479459286721454
