Year,Crop,Domain,FIPS,County,GWuse_m3,SWuse_m3,n_pdiv,n_missing_irrArea,water_with_area_m3,irrArea_ha,waterUse_m3,area_data_water_fraction,applied_depth_m,annual_domain_area_share
2012,Corn,Non-alluvial,20061,Geary,678365.6713776231,181950.90585663173,10,0,860316.5772342548,314.845708,860316.5772342548,1,0.273250216018271,0.19181459566074952
2012,Corn,Non-alluvial,20085,Jackson,0,32378.898235621873,1,0,32378.898235621873,20.2343,32378.898235621873,1,0.16001985853536754,0.01232741617357002
2012,Corn,Non-alluvial,20087,Jefferson,0,0,0,0,0,0,0,NA,NA,0
2012,Corn,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2012,Corn,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2012,Corn,Non-alluvial,20131,Nemaha,0,57973.6463647325,1,0,57973.6463647325,52.60918,57973.6463647325,1,0.11019682565805529,0.03205128205128205
2012,Corn,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2012,Corn,Non-alluvial,20149,Pottawatomie,378703.59376383346,410959.14381570055,12,0,789662.737579534,517.188708,789662.737579534,1,0.15268367722744905,0.3150887573964497
2012,Corn,Non-alluvial,20161,Riley,90438.88832898269,411378.5276404667,3,0,501817.4159694494,162.683772,501817.4159694494,1,0.3084618765597895,0.09911242603550297
2012,Corn,Non-alluvial,20177,Shawnee,43726.93114105888,149510.33352913248,4,0,193237.26467019133,167.13531799999998,193237.26467019133,1,0.11561725372143747,0.10182445759368836
2012,Corn,Non-alluvial,20197,Wabaunsee,238432.03919793174,397045.4686881648,8,0,635477.5078860965,321.72537,635477.5078860965,1,0.19752172726884934,0.19600591715976332
2012,Soybeans,Alluvial,20045,Douglas,806635.4476641875,0,10,0,806635.4476641875,407.518802,806635.4476641875,1,0.197938216275034,0.07479203802733214
2012,Soybeans,Alluvial,20061,Geary,291101.71366121,0,2,0,291101.71366121,88.626234,291101.71366121,1,0.3284599835994498,0.01626559714795009
2012,Soybeans,Alluvial,20087,Jefferson,496513.4440679951,0,8,0,496513.4440679951,249.691262,496513.4440679951,1,0.1988509490043729,0.04582590612002377
2012,Soybeans,Alluvial,20091,Johnson,159119.15704362746,0,2,0,159119.15704362746,114.930824,159119.15704362746,1,0.13844776492999603,0.02109328579916815
2012,Soybeans,Alluvial,20103,Leavenworth,14481.07677280765,0,1,0,14481.07677280765,17.806184,14481.07677280765,1,0.08132610992230369,0.00326797385620915
2012,Soybeans,Alluvial,20149,Pottawatomie,3997208.907938053,246252.3140479829,47,0,4243461.221986036,1927.114732,4243461.221986036,1,0.2201976432187866,0.35368389780154486
2012,Soybeans,Alluvial,20161,Riley,996455.9676443724,88810.69230342,14,0,1085266.6599477923,561.299482,1085266.6599477923,1,0.1933489509166859,0.1030154486036839
2012,Soybeans,Alluvial,20177,Shawnee,2920342.259303959,0,45,0,2920342.259303959,1371.88554,2920342.259303959,1,0.21287069322882132,0.2517825311942959
2012,Soybeans,Alluvial,20197,Wabaunsee,1231680.9540646805,7400.891025285,17,0,1239081.8450899655,615.932092,1239081.8450899655,1,0.2011718274114487,0.11304218657159834
2012,Soybeans,Alluvial,20209,Wyandotte,205892.7883234287,0,3,0,205892.7883234287,93.887152,205892.7883234287,1,0.21929815095832142,0.0172311348781937
2012,Soybeans,Non-alluvial,20005,Atchison,137360.5374292896,61230.038415857896,5,0,198590.57584514748,105.21835999999999,198590.57584514748,1,0.18874137160581814,0.11706438541197658
2012,Soybeans,Non-alluvial,20013,Brown,0,0,0,0,0,0,0,NA,NA,0
2012,Soybeans,Non-alluvial,20061,Geary,218523.6423399151,137249.52406391033,4,0,355773.1664038254,204.36642999999998,355773.1664038254,1,0.17408591342708557,0.2273750562809545
2012,Soybeans,Non-alluvial,20085,Jackson,0,43554.243683802226,1,0,43554.243683802226,29.946763999999998,43554.243683802226,1,0.1454388984526082,0.033318325078793336
2012,Soybeans,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2012,Soybeans,Non-alluvial,20103,Leavenworth,0,160512.99152005615,5,0,160512.99152005615,99.552756,160512.99152005615,1,0.16123410136436217,0.11076091850517786
2012,Soybeans,Non-alluvial,20131,Nemaha,0,0,0,0,0,0,0,NA,NA,0
2012,Soybeans,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2012,Soybeans,Non-alluvial,20149,Pottawatomie,254997.70027619466,248238.21980643438,7,0,503235.920082629,244.83503,503235.920082629,1,0.20554081663993468,0.27239981990094553
2012,Soybeans,Non-alluvial,20161,Riley,0,0,0,0,0,0,0,NA,NA,0
2012,Soybeans,Non-alluvial,20177,Shawnee,0,178978.21462814225,4,0,178978.21462814225,123.42923,178978.21462814225,1,0.14500472426842673,0.13732552904097253
2012,Soybeans,Non-alluvial,20197,Wabaunsee,0,228083.12658090823,4,0,228083.12658090823,91.459036,228083.12658090823,1,0.24938282378234145,0.10175596578117965
2013,Corn,Alluvial,20045,Douglas,1253575.2566811487,0,15,0,1253575.2566811487,665.303784,1253575.2566811487,1,0.18842148306211176,0.06506767988601282
2013,Corn,Alluvial,20061,Geary,234139.52240326643,0,3,0,234139.52240326643,146.091646,234139.52240326643,1,0.16026893310741835,0.01428797593604053
2013,Corn,Alluvial,20087,Jefferson,1336637.9236215972,54963.9506811166,29,0,1391601.874302714,902.854466,1391601.874302714,1,0.15413357597576682,0.08830048286234465
2013,Corn,Alluvial,20091,Johnson,158564.09021673113,0,2,0,158564.09021673113,106.837104,158564.09021673113,1,0.14841668697490257,0.010448824507242936
2013,Corn,Alluvial,20103,Leavenworth,37103.1336734288,0,2,0,37103.1336734288,78.509084,37103.1336734288,1,0.04725966956056805,0.007678302857595187
2013,Corn,Alluvial,20149,Pottawatomie,4285633.966011785,104056.5278155071,68,0,4389690.493827292,2862.748764,4389690.493827292,1,0.15333830719024605,0.27998100213725957
2013,Corn,Alluvial,20161,Riley,847007.3082071173,0,14,0,847007.3082071173,571.4166319999999,847007.3082071173,1,0.14822937604082853,0.055885379561466
2013,Corn,Alluvial,20177,Shawnee,5476178.300794256,0,113,0,5476178.300794256,3894.293378,5476178.300794256,1,0.1406205893919237,0.38086756906514685
2013,Corn,Alluvial,20197,Wabaunsee,1645020.7178268477,2466.963675095,27,0,1647487.6815019427,970.4370279999999,1647487.6815019427,1,0.1697676030455366,0.09491015594079
2013,Corn,Alluvial,20209,Wyandotte,78942.83760304,0,1,0,78942.83760304,26.30459,78942.83760304,1,0.30011050391981015,0.0025726272461014804
2013,Corn,Non-alluvial,20005,Atchison,104290.88936464113,58306.68646087032,6,0,162597.57582551145,161.87439999999998,162597.57582551145,1,0.10044675120062929,0.08853474988933156
2013,Corn,Non-alluvial,20013,Brown,0,40704.9006390675,2,0,40704.9006390675,74.86690999999999,40704.9006390675,1,0.05436968166452643,0.040947321823815844
2013,Corn,Non-alluvial,20061,Geary,340033.9381567193,155048.66697972076,9,0,495082.6051364401,403.471942,495082.6051364401,1,0.12270558460207379,0.22067286409915893
2013,Corn,Non-alluvial,20085,Jackson,0,52694.34410002919,2,0,52694.34410002919,78.509084,52694.34410002919,1,0.0671187860248493,0.04293935369632581
2013,Corn,Non-alluvial,20087,Jefferson,0,0,0,0,0,0,0,NA,NA,0
2013,Corn,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2013,Corn,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2013,Corn,Non-alluvial,20131,Nemaha,64141.05555247,51806.237176995,3,0,115947.292729465,137.59324,115947.292729465,1,0.0842681607973364,0.07525453740593184
2013,Corn,Non-alluvial,20139,Osage,36696.08466703812,0,1,0,36696.08466703812,47.348262,36696.08466703812,1,0.07750249558693015,0.025896414342629483
2013,Corn,Non-alluvial,20149,Pottawatomie,230574.75989275417,491184.80252979,12,0,721759.5624225441,436.251508,721759.5624225441,1,0.1654457461319639,0.23860115095174858
2013,Corn,Non-alluvial,20161,Riley,44319.00242308167,231524.54090766574,3,0,275843.5433307474,161.469714,275843.5433307474,1,0.1708329918332223,0.08831341301460824
2013,Corn,Non-alluvial,20177,Shawnee,27494.31015893377,130995.7711475445,4,0,158490.08130647827,111.28865,158490.08130647827,1,0.14241351773651514,0.060867640548915455
2013,Corn,Non-alluvial,20197,Wabaunsee,0,313119.36446143285,6,0,313119.36446143285,215.69763799999998,313119.36446143285,1,0.1451658754192908,0.1179725542275343
2013,Soybeans,Alluvial,20045,Douglas,362483.3076000838,0,6,0,362483.3076000838,242.002228,362483.3076000838,1,0.14978511173049358,0.04670597883391261
2013,Soybeans,Alluvial,20061,Geary,88452.98257053123,0,2,0,88452.98257053123,66.77319,88452.98257053123,1,0.13246781016532416,0.0128871011832702
2013,Soybeans,Alluvial,20087,Jefferson,561875.6466396372,136164.06004686852,13,0,698039.7066865057,543.088612,698039.7066865057,1,0.1285314571623729,0.10481508962393096
2013,Soybeans,Alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Alluvial,20149,Pottawatomie,1972793.846518345,79670.59188719302,43,0,2052464.438405538,1728.00922,2052464.438405538,1,0.11877624347429917,0.33350255789432576
2013,Soybeans,Alluvial,20161,Riley,700568.344453478,34340.1343573224,9,0,734908.4788108005,406.30474399999997,734908.4788108005,1,0.18087617475881615,0.07841605810911079
2013,Soybeans,Alluvial,20177,Shawnee,1542728.0690390337,0,40,1,1521758.877800726,1189.77684,1542728.0690390337,0.9864077204148043,0.12966533026807225,0.22962471199281448
2013,Soybeans,Alluvial,20197,Wabaunsee,1477094.5004631311,57467.91881133802,24,0,1534562.4192744691,922.886423,1534562.4192744691,1,0.16627857784342648,0.17811535908150117
2013,Soybeans,Alluvial,20209,Wyandotte,90969.28551912811,0,3,0,90969.28551912811,82.555944,90969.28551912811,1,0.1101910790568007,0.015933143281134064
2013,Soybeans,Non-alluvial,20005,Atchison,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Non-alluvial,20013,Brown,0,107312.9198666325,2,0,107312.9198666325,171.182178,107312.9198666325,1,0.06268930628200822,0.11460308859387698
2013,Soybeans,Non-alluvial,20061,Geary,194359.73314235956,129083.87429934586,7,0,323443.6074417054,192.22585,323443.6074417054,1,0.16826228493290857,0.12869141154158764
2013,Soybeans,Non-alluvial,20085,Jackson,0,39471.41880152,1,0,39471.41880152,20.2343,39471.41880152,1,0.1950718275478766,0.0135464643727987
2013,Soybeans,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Non-alluvial,20103,Leavenworth,0,97235.37325386942,4,0,97235.37325386942,74.86690999999999,97235.37325386942,1,0.12987763653377632,0.05012191817935518
2013,Soybeans,Non-alluvial,20131,Nemaha,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Non-alluvial,20149,Pottawatomie,271452.3479890783,428622.60372938076,12,0,700074.951718459,533.3761480000001,700074.951718459,1,0.13125351674302072,0.35708480086697375
2013,Soybeans,Non-alluvial,20161,Riley,0,0,0,0,0,0,0,NA,NA,0
2013,Soybeans,Non-alluvial,20177,Shawnee,0,206275.16769306842,6,0,206275.16769306842,366.24083,206275.16769306842,1,0.05632227507049621,0.24519100514765646
2013,Soybeans,Non-alluvial,20197,Wabaunsee,0,179866.32155117646,3,0,179866.32155117646,135.56981,179866.32155117646,1,0.13267431853092992,0.09076131129775128
2014,Corn,Alluvial,20045,Douglas,523600.70522053825,0,8,0,523600.70522053825,312.822278,523600.70522053825,1,0.16737960882074335,0.03421640882632848
2014,Corn,Alluvial,20061,Geary,255762.45901547413,0,2,0,255762.45901547413,116.549568,255762.45901547413,1,0.219445222667384,0.01274815749286236
2014,Corn,Alluvial,20087,Jefferson,1239772.5949189921,145119.13818746337,26,0,1384891.7331064555,1057.039832,1384891.7331064555,1,0.13101604037816955,0.11561870615054334
2014,Corn,Alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2014,Corn,Alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2014,Corn,Alluvial,20149,Pottawatomie,4271226.89814923,116971.08265462943,64,0,4388197.980803859,2531.715616,4388197.980803859,1,0.17332902451883678,0.2769183099838435
2014,Corn,Alluvial,20161,Riley,939197.7407454174,59688.18611892352,18,0,998885.9268643409,652.353832,998885.9268643409,1,0.1531202666200236,0.07135427041143794
2014,Corn,Alluvial,20177,Shawnee,4723236.317518511,59799.19948430279,94,0,4783035.517002814,3339.468872,4783035.517002814,1,0.14322743227542845,0.3652701237190979
2014,Corn,Alluvial,20197,Wabaunsee,2198052.299691269,45786.845809763196,29,0,2243839.1455010325,1132.513771,2243839.1455010325,1,0.1981290826618154,0.12387402341588649
2014,Corn,Alluvial,20209,Wyandotte,0,0,0,0,0,0,0,NA,NA,0
2014,Corn,Non-alluvial,20005,Atchison,17922.491099565173,33304.009613782495,3,0,51226.50071334767,88.221548,51226.50071334767,1,0.05806574683244922,0.03862508858965273
2014,Corn,Non-alluvial,20013,Brown,0,136916.4839677725,2,0,136916.4839677725,171.182178,136916.4839677725,1,0.07998290801497601,0.07494684620836287
2014,Corn,Non-alluvial,20061,Geary,575776.9869487975,168481.28419061302,12,0,744258.2711394106,377.572038,744258.2711394106,1,0.19711689326406381,0.1653082919914954
2014,Corn,Non-alluvial,20085,Jackson,0,18502.2275632125,1,0,18502.2275632125,20.2343,18502.2275632125,1,0.09143991916306717,0.008858965272856132
2014,Corn,Non-alluvial,20087,Jefferson,0,51806.237176995,1,0,51806.237176995,54.63261,51806.237176995,1,0.09482658283577336,0.023919206236711555
2014,Corn,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2014,Corn,Non-alluvial,20103,Leavenworth,0,48105.791664352495,1,0,48105.791664352495,44.51546,48105.791664352495,1,0.10806535901089756,0.019489723600283487
2014,Corn,Non-alluvial,20131,Nemaha,122114.70191720249,53039.7190145425,4,0,175154.420931745,131.52295,175154.420931745,1,0.13317403611441578,0.057583274273564855
2014,Corn,Non-alluvial,20139,Osage,54174.5223050862,0,1,0,54174.5223050862,47.348262,54174.5223050862,1,0.11441712961942763,0.020729978738483347
2014,Corn,Non-alluvial,20149,Pottawatomie,425575.9035906384,458164.49373864336,16,0,883740.3973292818,766.475284,883740.3973292818,1,0.11529926871448627,0.3355776045357902
2014,Corn,Non-alluvial,20161,Riley,111605.43666129779,327674.4501444933,3,0,439279.8868057911,214.888266,439279.8868057911,1,0.20442246334929762,0.09408221119773211
2014,Corn,Non-alluvial,20177,Shawnee,0,222421.4449465652,5,0,222421.4449465652,220.149184,222421.4449465652,1,0.10103214597723206,0.0963855421686747
2014,Corn,Non-alluvial,20197,Wabaunsee,63474.975360194345,154024.8770545563,5,0,217499.85241475067,147.305704,217499.85241475067,1,0.14765202331523475,0.06449326718639263
2014,Soybeans,Alluvial,20045,Douglas,650365.6336652949,0,13,0,650365.6336652949,631.512503,650365.6336652949,1,0.10298539309605638,0.09139359864124864
2014,Soybeans,Alluvial,20061,Geary,51806.237176995,0,1,0,51806.237176995,31.160822,51806.237176995,1,0.16625439847830395,0.004509648891622009
2014,Soybeans,Alluvial,20087,Jefferson,662873.1394980265,0,18,0,662873.1394980265,559.276052,662873.1394980265,1,0.118523426334376,0.08093941257430672
2014,Soybeans,Alluvial,20091,Johnson,135115.60048495315,0,2,0,135115.60048495315,53.418552,135115.60048495315,1,0.2529375945737974,0.007730826671352015
2014,Soybeans,Alluvial,20103,Leavenworth,35425.5983743642,0,2,0,35425.5983743642,82.555944,35425.5983743642,1,0.04291102088828904,0.011947641219362206
2014,Soybeans,Alluvial,20149,Pottawatomie,3154420.107615348,149238.96752487202,54,0,3303659.07514022,2246.816672,3303659.07514022,1,0.14703732246207135,0.3251632551465636
2014,Soybeans,Alluvial,20161,Riley,645456.3759518558,0,8,0,645456.3759518558,368.26426,645456.3759518558,1,0.1752698934053106,0.05329585053735102
2014,Soybeans,Alluvial,20177,Shawnee,2322448.943007935,0,66,0,2322448.943007935,2057.018938,2322448.943007935,1,0.11290362476030517,0.29769539371577497
2014,Soybeans,Alluvial,20197,Wabaunsee,1261222.8440739433,0,25,0,1261222.8440739433,879.787364,1261222.8440739433,1,0.14335541696572301,0.1273243726024188
2014,Soybeans,Alluvial,20209,Wyandotte,0,0,0,0,0,0,0,NA,NA,0
2014,Soybeans,Non-alluvial,20005,Atchison,0,0,0,0,0,0,0,NA,NA,0
2014,Soybeans,Non-alluvial,20013,Brown,0,31762.157316848123,1,0,31762.157316848123,51.799808,31762.157316848123,1,0.06131713329294217,0.07170868347338935
2014,Soybeans,Non-alluvial,20061,Geary,113936.71733426256,66583.34959081405,3,0,180520.06692507662,168.754062,180520.06692507662,1,0.10697227953249304,0.23361344537815126
2014,Soybeans,Non-alluvial,20085,Jackson,0,43652.92223080602,1,0,43652.92223080602,48.56232,43652.92223080602,1,0.08989052053280407,0.06722689075630252
2014,Soybeans,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2014,Soybeans,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2014,Soybeans,Non-alluvial,20131,Nemaha,0,35770.973288877496,1,0,35770.973288877496,52.60918,35770.973288877496,1,0.06799378604433198,0.07282913165266107
2014,Soybeans,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2014,Soybeans,Non-alluvial,20149,Pottawatomie,146994.0305805356,92560.4770895644,6,0,239554.50767009996,167.13531799999998,239554.50767009996,1,0.1433296747430127,0.23137254901960783
2014,Soybeans,Non-alluvial,20161,Riley,132266.2574402184,0,1,0,132266.2574402184,32.37488,132266.2574402184,1,0.4085459388273205,0.04481792717086834
2014,Soybeans,Non-alluvial,20177,Shawnee,40063.49008354279,70777.18783847554,4,0,110840.67792201834,99.552756,110840.67792201834,1,0.11133863327904084,0.13781512605042018
2014,Soybeans,Non-alluvial,20197,Wabaunsee,0,165557.93223562543,3,0,165557.93223562543,101.57618599999999,165557.93223562543,1,0.16298892363966633,0.14061624649859944
2015,Corn,Alluvial,20045,Douglas,311145.7935213569,0,11,0,311145.7935213569,468.62638799999996,311145.7935213569,1,0.06639527809120234,0.06883433394757178
2015,Corn,Alluvial,20061,Geary,171676.00214986104,0,3,0,171676.00214986104,147.71039,171676.00214986104,1,0.1162247301289104,0.021696486952386615
2015,Corn,Alluvial,20087,Jefferson,439440.2394446723,0,27,0,439440.2394446723,893.142002,439440.2394446723,1,0.04920160942612039,0.13118944302443086
2015,Corn,Alluvial,20091,Johnson,68680.2687146448,0,2,0,68680.2687146448,106.837104,68680.2687146448,1,0.06428503407827753,0.01569280152172621
2015,Corn,Alluvial,20103,Leavenworth,7154.1946577755,19735.70940076,2,0,26889.9040585355,28.732706,26889.9040585355,1,0.09358639613872602,0.004220412530464246
2015,Corn,Alluvial,20149,Pottawatomie,1140909.02563956,221076.9497436384,45,0,1361985.9753831984,1895.5492239999999,1361985.9753831984,1,0.07185178618095324,0.2784283421506271
2015,Corn,Alluvial,20161,Riley,185996.72628378752,0,5,0,185996.72628378752,177.252468,185996.72628378752,1,0.10493322230288354,0.026035784342863938
2015,Corn,Alluvial,20177,Shawnee,650525.986304176,0,58,0,650525.986304176,2134.313964,650525.986304176,1,0.030479395125401335,0.31349937585448495
2015,Corn,Alluvial,20197,Wabaunsee,576899.4554209657,0,19,0,576899.4554209657,955.868332,576899.4554209657,1,0.06035344368129623,0.14040301967544436
2015,Corn,Alluvial,20209,Wyandotte,0,0,0,0,0,0,0,NA,NA,0
2015,Corn,Non-alluvial,20005,Atchison,0,71541.94657775499,1,0,71541.94657775499,76.485654,71541.94657775499,1,0.093536425246171,0.06766917293233082
2015,Corn,Non-alluvial,20013,Brown,0,29603.56410114,1,0,29603.56410114,41.682657999999996,29603.56410114,1,0.07102129643733374,0.036877909058360185
2015,Corn,Non-alluvial,20061,Geary,182962.36096342068,91401.00416226975,8,0,274363.3651256904,250.90532,274363.3651256904,1,0.10934936139484426,0.22198353025420695
2015,Corn,Non-alluvial,20085,Jackson,0,0,0,0,0,0,0,NA,NA,0
2015,Corn,Non-alluvial,20087,Jefferson,0,59207.12820228,1,0,59207.12820228,110.88396399999999,59207.12820228,1,0.05339557323390784,0.09810239885427854
2015,Corn,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2015,Corn,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2015,Corn,Non-alluvial,20131,Nemaha,151718.2660183425,51806.237176995,4,0,203524.5031953375,183.727444,203524.5031953375,1,0.11077523246627079,0.16254923021840315
2015,Corn,Non-alluvial,20139,Osage,42357.766301381154,0,1,0,42357.766301381154,47.752947999999996,42357.766301381154,1,0.08870188768530302,0.0422484783387039
2015,Corn,Non-alluvial,20149,Pottawatomie,76562.21765657331,0,2,0,76562.21765657331,92.67309399999999,76562.21765657331,1,0.0826153680123956,0.0819906910132474
2015,Corn,Non-alluvial,20161,Riley,148424.86951209066,332349.34630879835,4,0,480774.215820889,265.474016,480774.215820889,1,0.18110029111884493,0.23487289652703186
2015,Corn,Non-alluvial,20177,Shawnee,0,0,0,0,0,0,0,NA,NA,0
2015,Corn,Non-alluvial,20197,Wabaunsee,0,32440.57232749925,2,0,32440.57232749925,60.7029,32440.57232749925,1,0.0534415527553037,0.05370569280343716
2015,Soybeans,Alluvial,20045,Douglas,149572.00762100983,0,5,0,149572.00762100983,200.31957,149572.00762100983,1,0.07466669762770049,0.03445275796067514
2015,Soybeans,Alluvial,20061,Geary,35770.973288877496,0,1,0,35770.973288877496,57.465412,35770.973288877496,1,0.06224783229410675,0.009883417435183573
2015,Soybeans,Alluvial,20087,Jefferson,238345.6954693034,45947.198448644376,15,0,284292.8939179478,672.183446,284292.8939179478,1,0.042293944548873606,0.11560814337915434
2015,Soybeans,Alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Alluvial,20149,Pottawatomie,1619845.3535225033,48438.83176049032,55,0,1668284.1852829936,2284.047784,1668284.1852829936,1,0.07304068666905761,0.3928310422829302
2015,Soybeans,Alluvial,20161,Riley,374361.7376956662,34463.48254107715,17,0,408825.2202367434,671.7787599999999,408825.2202367434,1,0.06085712210322687,0.11553854184792064
2015,Soybeans,Alluvial,20177,Shawnee,576628.0894167053,0,32,0,576628.0894167053,1083.749108,576628.0894167053,1,0.053206787914302514,0.18639290064381417
2015,Soybeans,Alluvial,20197,Wabaunsee,615532.1065729534,22893.422904881598,22,0,638425.529477835,844.782025,638425.529477835,1,0.07557281175316616,0.1452931964503219
2015,Soybeans,Alluvial,20209,Wyandotte,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Non-alluvial,20005,Atchison,0,69074.98290265999,2,0,69074.98290265999,31.565507999999998,69074.98290265999,1,0.2188305757748616,0.02403697996918336
2015,Soybeans,Non-alluvial,20013,Brown,0,86343.72862832499,2,0,86343.72862832499,171.182178,86343.72862832499,1,0.050439671721156036,0.13035439137134053
2015,Soybeans,Non-alluvial,20061,Geary,188611.70777938823,0,5,0,188611.70777938823,181.704014,188611.70777938823,1,0.10380161870248406,0.13836671802773498
2015,Soybeans,Non-alluvial,20085,Jackson,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Non-alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Non-alluvial,20103,Leavenworth,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Non-alluvial,20131,Nemaha,1233.4818375475,53039.7190145425,2,0,54273.20085209,46.53889,54273.20085209,1,0.1166190273384045,0.03543913713405239
2015,Soybeans,Non-alluvial,20139,Osage,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Non-alluvial,20149,Pottawatomie,39483.75361989548,228046.12212578178,7,0,267529.8757456773,550.777646,267529.8757456773,1,0.04857311797031016,0.4194144838212635
2015,Soybeans,Non-alluvial,20161,Riley,0,0,0,0,0,0,0,NA,NA,0
2015,Soybeans,Non-alluvial,20177,Shawnee,0,184541.21771548147,5,0,184541.21771548147,242.8116,184541.21771548147,1,0.07600181281103599,0.18489984591679506
2015,Soybeans,Non-alluvial,20197,Wabaunsee,47464.381108827794,36017.669656387,3,0,83482.0507652148,88.626234,83482.0507652148,1,0.09419564275428288,0.0674884437596302
2016,Corn,Alluvial,20045,Douglas,1255129.4437964587,0,14,0,1255129.4437964587,726.816056,1255129.4437964587,1,0.17268873374977545,0.07252902574457344
2016,Corn,Alluvial,20061,Geary,82643.28311568248,0,2,0,82643.28311568248,88.626234,82643.28311568248,1,0.09324923263204717,0.00884401817264008
2016,Corn,Alluvial,20087,Jefferson,1239217.5280920959,183320.07069630944,33,0,1422537.5987884053,1193.419014,1422537.5987884053,1,0.11919850296506213,0.11909136799596164
2016,Corn,Alluvial,20091,Johnson,0,0,0,0,0,0,0,NA,NA,0
2016,Corn,Alluvial,20103,Leavenworth,63437.97090506792,35770.973288877496,3,0,99208.94419394541,62.72633,99208.94419394541,1,0.15816156340398907,0.0062594649167087325
2016,Corn,Alluvial,20149,Pottawatomie,2664727.8181089903,297084.10057331534,67,0,2961811.918682306,2676.99789,2961811.918682306,1,0.11063930717862111,0.26713780918727914
2016,Corn,Alluvial,20161,Riley,318633.0282752702,68026.52334074462,7,0,386659.5516160148,312.822278,386659.5516160148,1,0.12360358542495328,0.03121655729429581
2016,Corn,Alluvial,20177,Shawnee,3750228.8396059168,0,113,0,3750228.8396059168,3631.247478,3750228.8396059168,1,0.1032765974317853,0.3623624432104997
2016,Corn,Alluvial,20197,Wabaunsee,1482608.1642769685,66608.01922756499,28,0,1549216.1835045335,1328.381795,1549216.1835045335,1,0.1166243160916349,0.1325593134780414
2016,Corn,Alluvial,20209,Wyandotte,0,0,0,0,0,0,0,NA,NA,0
2016,Corn,Non-alluvial,20005,Atchison,79325.21697267971,62907.573714922495,5,0,142232.79068760222,91.863722,142232.79068760222,1,0.15483020673558406,0.03915818526824219
2016,Corn,Non-alluvial,20013,Brown,0,194890.13033250498,3,0,194890.13033250498,223.791358,194890.13033250498,1,0.0870856372981592,0.09539416939796445
2016,Corn,Non-alluvial,20061,Geary,387004.9265305281,42123.40475224712,11,0,429128.3312827752,361.384598,429128.3312827752,1,0.1187456061098584,0.15404519579092632
2016,Corn,Non-alluvial,20085,Jackson,0,0,0,0,0,0,0,NA,NA,0
2016,Corn,Non-alluvial,20087,Jefferson,0,99912.02884134749,1,0,99912.02884134749,110.074592,99912.02884134749,1,0.09076756681627991,0.046920821114369494
2016,Corn,Non-alluvial,20091,Johnson,0,15418.522969343749,1,0,15418.522969343749,36.42174,15418.522969343749,1,0.04233329590882739,0.015525271692254613
2016,Corn,Non-alluvial,20103,Leavenworth,0,29603.56410114,1,0,29603.56410114,44.51546,29603.56410114,1,0.06650175939132158,0.018975332068311195
2016,Corn,Non-alluvial,20131,Nemaha,191189.68481986248,233128.0672964775,7,0,424317.75211634,289.755176,424317.75211634,1,0.14644009400416713,0.12351216146282559
2016,Corn,Non-alluvial,20139,Osage,36696.08466703812,0,1,0,36696.08466703812,46.943576,36696.08466703812,1,0.07817062054888643,0.020010350181128168
2016,Corn,Non-alluvial,20149,Pottawatomie,244981.82775530897,313279.71710031404,13,0,558261.544855623,623.21644,558261.544855623,1,0.08957747405630426,0.26565464895635676
2016,Corn,Non-alluvial,20161,Riley,92412.4592690587,145982.5754737466,2,0,238395.0347428053,145.282274,238395.0347428053,1,0.16409093014527382,0.06192858375021563
