Year,Crop,Domain,waterUse_m3,GWuse_m3,SWuse_m3,irrArea_ha,n_pdiv,water_with_area_m3,area_data_water_fraction,applied_depth_m
2016,Golf Course/Turf/Sod,Non-alluvial,1757477.2569560534,202031.990171905,1555445.2667841485,719.734051,32,1757477.2569560534,1,0.24418425868752644
2016,Multi-Crop,Alluvial,3588482.3662483133,3357031.8342509004,231450.5319974129,4453.56943,98,3588482.3662483133,1,0.08057542208898073
2016,Multi-Crop,Non-alluvial,2187061.9765187213,920214.4552655615,1266847.52125316,1986.1988880000001,30,2187061.9765187213,1,0.11011293933010806
2016,Other Crop,Alluvial,432989.1294342989,358462.156809679,74526.97262461994,425.729672,19,432989.1294342989,1,0.10170518005009971
2016,Other Crop,Non-alluvial,241133.36442216075,29578.89446438905,211554.4699577717,210.03203399999998,15,241133.36442216075,1,0.11480789850473988
2016,Sorghum,Alluvial,24928.667936834972,24928.667936834972,0,21.448358,2,24928.667936834972,1,0.11622646328840172
2016,Soybeans,Alluvial,3405014.2777314982,3337135.772211259,67878.50552023892,5721.855353999999,154,3405014.2777314982,1,0.05950891917166592
2016,Soybeans,Non-alluvial,734563.1038962872,145600.1961041069,588962.9077921803,1069.585098,29,734563.1038962872,1,0.06867738764029481
2016,Unknown,Alluvial,304275.2996862173,304275.2996862173,0,408.73285999999996,8,304275.2996862173,1,0.07444356191137098
2017,Alfalfa,Alluvial,10903.9794439199,10903.9794439199,0,16.18744,1,10903.9794439199,1,0.06736074045012615
2017,Corn,Alluvial,10047486.660382042,9613930.129302472,433556.53107957076,8539.683971999999,238,10047486.660382042,1,0.11765642257167644
2017,Corn,Non-alluvial,2203257.59304572,1155834.1558738847,1047423.4371718351,1503.003804,41,2085176.3767372977,0.946406077672838,0.14659028720899497
2017,Golf Course/Turf/Sod,Alluvial,486028.8484488414,483167.1705857312,2861.6778631101997,117.35893999999999,14,486028.8484488414,1,0.4141387511244064
2017,Golf Course/Turf/Sod,Non-alluvial,1672589.0368960344,242132.48471057424,1430456.5521854602,753.5253319999999,29,1672589.0368960344,1,0.2219685212780656
2017,Multi-Crop,Alluvial,5487945.71752446,5155238.661482772,332707.05604168714,5491.58902,116,5487945.71752446,1,0.09993365668001972
2017,Multi-Crop,Non-alluvial,3495539.509789109,1355090.811911308,2140448.697877801,2298.61648,35,3495539.509789109,1,0.1520714542945028
2017,Other Crop,Alluvial,471621.7805862866,383834.878208031,87786.90237825557,334.27063599999997,16,471621.7805862866,1,0.14108980263114904
2017,Other Crop,Non-alluvial,89785.14295508253,39853.798171159724,49931.3447839228,140.426042,17,89785.14295508253,1,0.06393767258289779
2017,Soybeans,Alluvial,8891677.174144907,8559019.457376722,332657.71676818526,8097.564517,210,8891677.174144907,1,0.1098068086457076
2017,Soybeans,Non-alluvial,1587922.8435667742,438650.8110686419,1149272.0324981322,1607.412792,40,1587922.8435667742,1,0.09878749574905549
2017,Unknown,Non-alluvial,10669.617894785875,0,10669.617894785875,16.18744,1,10669.617894785875,1,0.06591294173004425
2018,Alfalfa,Alluvial,36042.33929313795,36042.33929313795,0,29.542078,1,36042.33929313795,1,0.12200339899291426
2018,Alfalfa,Non-alluvial,4502.208707048375,0,4502.208707048375,18.21087,1,4502.208707048375,1,0.024722644810755194
2018,Corn,Alluvial,18148958.364938896,17505413.885835238,643544.4791036572,9632.538515,269,18148958.364938896,1,0.18841303708962015
2018,Corn,Non-alluvial,2412160.0770527646,979557.2664699715,1432602.8105827929,1850.629078,42,2412160.0770527646,1,0.13034270917539126
2018,Golf Course/Turf/Sod,Alluvial,1382215.0775189775,1378489.962369584,3725.11514939345,446.368658,26,1382215.0775189775,1,0.30965773531504925
2018,Golf Course/Turf/Sod,Non-alluvial,1517861.075194076,188525.36405075988,1329335.7111433162,691.001345,32,1517861.075194076,1,0.21966108838674922
2018,Multi-Crop,Alluvial,8531882.856950678,7472617.994138387,1059264.8628122911,5306.040489,118,8531882.856950678,1,0.16079566061808614
2018,Multi-Crop,Non-alluvial,3439083.04608456,1475256.6125251856,1963826.4335593747,2562.471752,41,3439083.04608456,1,0.13420959834583027
2018,Other Crop,Alluvial,391408.4566905727,328056.8295141331,63351.62717643959,190.20242,10,391408.4566905727,1,0.20578521382145018
2018,Other Crop,Non-alluvial,237642.61082190135,74156.9280733557,163485.68274854563,140.426042,18,237642.61082190135,1,0.16922972935597044
2018,Pasture,Non-alluvial,2466.963675095,0,2466.963675095,0.809372,1,2466.963675095,1,0.3047997305435572
2018,Sorghum,Alluvial,54963.95068111659,54963.95068111659,0,44.110774,2,54963.95068111659,1,0.1246043669084487
2018,Soybeans,Alluvial,9335582.617841503,9076465.0882279,259117.5296136033,6917.904827,188,9335582.617841503,1,0.13494812159608657
2018,Soybeans,Non-alluvial,925666.4449875213,524624.4951457027,401041.94984181866,1185.72998,35,925666.4449875213,1,0.0780672210875128
2018,Wheat,Alluvial,456.388279892575,456.388279892575,0,16.18744,1,456.388279892575,1,0.002819397507527904
2019,Corn,Alluvial,6437652.723525781,6341786.51511159,95866.2084141917,8659.066342,234,6437652.723525781,1,0.07434580668703902
2019,Corn,Non-alluvial,1501270.744479062,539167.2460103877,962103.4984686745,1976.284081,43,1501270.744479062,1,0.0759643190426054
2019,Golf Course/Turf/Sod,Alluvial,467773.3172531384,465997.10340707,1776.2138460683998,366.24083,22,467773.3172531384,1,0.12772287493263337
2019,Golf Course/Turf/Sod,Non-alluvial,1444185.2050373638,145279.49082634455,1298905.7142110195,749.6808149999999,24,1444185.2050373638,1,0.19264001107422815
2019,Multi-Crop,Alluvial,3369983.393545149,3281481.071701116,88502.32184403311,5062.419517,121,3369983.393545149,1,0.06656863150571543
2019,Multi-Crop,Non-alluvial,1184709.9656908717,439020.85561990616,745689.1100709656,2114.079664,32,1184709.9656908717,1,0.056039040811229894
2019,Other Crop,Alluvial,279482.31475151255,193360.6128539461,86121.70189756644,381.618898,16,279482.31475151255,1,0.07323597343219426
2019,Other Crop,Non-alluvial,144884.77663832932,37177.14258368165,107707.63405464769,167.135318,15,144884.77663832932,1,0.0866871098054388
2019,Sorghum,Alluvial,1640.530843938175,1640.530843938175,0,25.899904,1,1640.530843938175,1,0.006334119400358298
2019,Soybeans,Alluvial,2378128.3131548287,2361698.3350786963,16429.9780761327,4999.693187,124,2378128.3131548287,1,0.04756548500492674
2019,Soybeans,Non-alluvial,257810.03886580298,117711.17175715792,140098.86710864503,807.34857,20,257810.03886580298,1,0.03193292816085659
2020,Alfalfa,Alluvial,10410.586708900899,10410.586708900899,0,29.542078,1,10410.586708900899,1,0.03523985925736469
2020,Corn,Alluvial,8527442.322335506,8152007.455441174,375434.8668943326,9794.412914999999,264,8527442.322335506,1,0.0870643538958405
2020,Corn,Non-alluvial,1932298.6377916606,680869.6395078445,1251428.998283816,2305.698485,51,1932298.6377916606,1,0.08380534793957072
2020,Golf Course/Turf/Sod,Alluvial,802762.3146942884,799851.2975576763,2911.0171366121,398.211024,25,802762.3146942884,1,0.20159218763724843
2020,Golf Course/Turf/Sod,Non-alluvial,1620980.1568130471,177436.36233120787,1443543.7944818393,779.4252359999999,24,1620980.1568130471,1,0.20797121801340382
2020,Multi-Crop,Alluvial,3898616.704662881,3468452.248636566,430164.4560263151,5709.512431,115,3898616.704662881,1,0.06828283065809969
2020,Multi-Crop,Non-alluvial,2449793.607916339,961141.3826353875,1488652.2252809512,2335.847592,38,2449793.607916339,1,0.1048781442893188
2020,Other Crop,Alluvial,281628.5731488452,197246.0806422207,84382.49250662446,246.453774,11,281628.5731488452,1,0.11427237188457302
2020,Other Crop,Non-alluvial,231758.90245679975,40100.49453866923,191658.4079181305,195.463338,16,231758.90245679975,1,0.11856898834747198
2020,Sorghum,Alluvial,24.669636750949998,24.669636750949998,0,0.404686,1,24.669636750949998,1,0.006095994610871144
2020,Soybeans,Alluvial,4340610.251511277,4126551.813423284,214058.43808799313,6123.506209,161,4340610.251511277,1,0.07088439373396374
2020,Soybeans,Non-alluvial,597831.6422041468,285218.00529610843,312613.6369080384,870.0749,22,597831.6422041468,1,0.06871036530350971
2020,Wheat,Alluvial,2466.963675095,2466.963675095,0,2.02343,1,2466.963675095,1,0.12191989221742289
2021,Alfalfa,Alluvial,19390.3344862467,19390.3344862467,0,29.542078,1,19390.3344862467,1,0.06563632553622903
2021,Corn,Alluvial,12129838.363711355,11643747.841170637,486090.5225407187,9288.150728999999,247,12129838.363711355,1,0.13059476226886452
2021,Corn,Non-alluvial,1904421.948263087,627114.5010275245,1277307.4472355626,1663.25946,36,1904421.948263087,1,0.11449939074827731
2021,Golf Course/Turf/Sod,Alluvial,926788.9134596896,924593.315788855,2195.5976708345497,377.976724,24,926788.9134596896,1,0.24519735068651732
2021,Golf Course/Turf/Sod,Non-alluvial,1732326.5622884599,227293.69820487782,1505032.864083582,759.190936,28,1732326.5622884599,1,0.22818061704156858
2021,Multi-Crop,Alluvial,5764060.6268594675,5263846.737278829,500213.8895806377,5508.585832,115,5764060.6268594675,1,0.1046377564523981
2021,Multi-Crop,Non-alluvial,3882544.436319637,1419996.6262030574,2462547.8101165798,3076.018286,48,3882544.436319637,1,0.12621981000536994
2021,Other Crop,Alluvial,611745.3173316827,565674.7706992835,46070.54663239913,292.587978,14,611745.3173316827,1,0.20908081101393805
2021,Other Crop,Non-alluvial,296973.0872079361,48451.1665788658,248521.9206290703,269.925562,16,296973.0872079361,1,0.11002036450624712
2021,Sorghum,Alluvial,2935.6867733630497,2935.6867733630497,0,2.428116,1,2935.6867733630497,1,0.12090389311561102
2021,Sorghum,Non-alluvial,39212.38761563502,0,39212.38761563502,30.35145,1,39212.38761563502,1,0.12919444578639577
2021,Soybeans,Alluvial,7424475.198018908,7177347.1118662665,247128.0861526416,7284.955029,192,7424475.198018908,1,0.10191518229643842
2021,Soybeans,Non-alluvial,1163691.4351790624,491295.8158951692,672395.6192838931,1320.692761,38,1163691.4351790624,1,0.08811219910813628
2021,Unknown,Non-alluvial,28357.74744521702,0,28357.74744521702,3.642174,1,28357.74744521702,1,0.7785939783551533
2021,Wheat,Alluvial,16948.04044790265,16948.04044790265,0,47.348262,3,16948.04044790265,1,0.03579442989460237
2022,Alfalfa,Alluvial,9904.859155506423,9904.859155506423,0,29.542078,1,9904.859155506423,1,0.033527970359791284
2022,Alfalfa,Non-alluvial,49351.60832027547,0,49351.60832027547,38.44517,1,49351.60832027547,1,0.12836881283208132
2022,Corn,Alluvial,11923193.151467023,11476191.668358184,447001.4831088385,9225.019713,258,11923193.151467023,1,0.1292484300566288
2022,Corn,Non-alluvial,2367680.7219908014,736536.6748363632,1631144.0471544384,1951.800578,42,2367680.7219908014,1,0.12130751208286615
2022,Golf Course/Turf/Sod,Alluvial,1150579.5232459325,1147236.7874661789,3342.7357797537247,307.156674,23,1150579.5232459325,1,0.3745904356439061
2022,Golf Course/Turf/Sod,Non-alluvial,1685010.1990001379,161179.07171233182,1523831.127287806,806.5391979999999,29,1685010.1990001379,1,0.2089185749655453
2022,Multi-Crop,Alluvial,7025752.194031678,6608761.32403037,416990.8700013078,5512.430349,118,7025752.194031678,1,0.12745289734692442
2022,Multi-Crop,Non-alluvial,3769002.43317339,1574268.1996251233,2194734.233548267,2960.075747,48,3769002.43317339,1,0.12732790493598778
2022,Other Crop,Alluvial,573729.4070984687,541461.5222282261,32267.8848702426,372.108777,17,573729.4070984687,1,0.15418325031835214
2022,Other Crop,Non-alluvial,211369.44768213958,82051.21183365969,129318.23584847989,198.70082599999998,15,211369.44768213958,1,0.10637572673308343
2022,Sorghum,Alluvial,3392.075053255625,3392.075053255625,0,4.4515460000000004,2,3392.075053255625,1,0.0761999326358893
2022,Sorghum,Non-alluvial,27963.033257201823,0,27963.033257201823,63.940388,2,27963.033257201823,1,0.04373297399634457
2022,Soybeans,Alluvial,8339903.7437547855,7890793.00670374,449110.7370510447,6668.618251,174,8339903.7437547855,1,0.12506194581619912
2022,Soybeans,Non-alluvial,1461959.6783164234,655348.9002889867,806610.7780274367,1173.5894,36,1461959.6783164234,1,0.12457164987315184
2022,Wheat,Alluvial,12741.867381865675,12741.867381865675,0,21.043672,1,12741.867381865675,1,0.06054963877913358
2023,Alfalfa,Alluvial,30565.67993442705,30565.67993442705,0,29.542078,1,30565.67993442705,1,0.10346489483382668
2023,Alfalfa,Non-alluvial,25570.078492359673,0,25570.078492359673,12.949952,1,25570.078492359673,1,0.19745307544274815
2023,Corn,Alluvial,13159055.60896099,12636602.041849371,522453.5671116191,9592.272258,267,13159055.60896099,1,0.13718392529972526
2023,Corn,Non-alluvial,2731607.203340816,1238958.4969062107,1492648.7064346052,2251.672904,47,2731607.203340816,1,0.12131456564975461
2023,Golf Course/Turf/Sod,Alluvial,1178123.1726783682,1152762.7860983915,25360.386579976595,280.042712,21,1178123.1726783682,1,0.4206941020762462
2023,Golf Course/Turf/Sod,Non-alluvial,2283668.274035441,320939.639311484,1962728.6347239574,839.318764,32,2283668.274035441,1,0.27208593111299023
2023,Multi-Crop,Alluvial,7628752.125135149,7200191.195497645,428560.9296375034,5485.923416,121,7628752.125135149,1,0.13906049258517664
2023,Multi-Crop,Non-alluvial,3520616.1955464496,1733461.3655790035,1787154.8299674462,2993.057656,47,3520616.1955464496,1,0.11762607340653412
2023,Other Crop,Alluvial,634984.1151510775,612238.7100667016,22745.4050843759,290.96923400000003,14,634984.1151510775,1,0.218230672164837
2023,Other Crop,Non-alluvial,458842.9087492945,136386.08677762706,322456.82197166746,218.53044,18,458842.9087492945,1,0.20996750326832936
2023,Sorghum,Alluvial,14740.107958692623,14740.107958692623,0,4.856232,1,14740.107958692623,1,0.3035297316662924
2023,Soybeans,Alluvial,10664881.324529693,10318679.977185236,346201.34734445676,6992.569394,188,10664881.324529693,1,0.1525173469666348
2023,Soybeans,Non-alluvial,1546527.1930986799,736043.2821013442,810483.9109973358,1333.44037,34,1546527.1930986799,1,0.1159802288795771
2023,Unknown,Non-alluvial,22202.673075855,0,22202.673075855,0,1,0,0,NA
