combo_name,climate_pathway,period,landuse_name,irrigation_name,fertilizer_name,Year,Crop,basin_irrigated_area_m2,historical_alluvial_capture,estimated_alluvial_irrigated_area_m2,basin_irrigated_fraction_of_model_cultivated,estimated_alluvial_fraction_of_cdl_cultivated,alluvial_expansion_eligible_m2
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2061,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2061,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2062,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2062,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2062,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2062,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2063,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2063,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2063,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2063,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2064,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2064,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2064,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2064,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2065,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2065,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2065,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2065,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2066,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2066,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2066,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2066,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2067,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2067,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2067,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2067,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2068,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2068,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2068,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2068,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2069,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2069,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2069,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2069,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2070,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2070,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2070,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2070,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2071,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2071,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2071,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2071,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2072,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2072,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2072,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2072,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2073,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2073,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2073,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2073,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2074,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2074,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2074,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,mid,fixed,current,current,2074,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2075,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2075,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2075,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2075,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2076,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2076,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2076,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2076,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2077,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2077,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2077,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2077,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2078,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2078,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2078,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2078,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2079,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2079,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2079,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2079,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2080,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2080,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2080,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2080,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2081,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2081,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2081,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2081,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2082,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2082,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2082,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2082,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2083,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2083,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2083,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2083,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2084,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2084,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2084,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2084,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2085,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2085,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2085,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2085,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2086,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2086,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2086,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2086,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2087,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2087,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2087,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2087,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2088,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2088,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2088,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2088,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2089,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2089,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2089,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2089,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2090,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2090,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2090,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2090,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2091,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2091,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2091,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2091,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2092,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2092,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2092,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2092,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2093,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2093,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2093,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2093,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2094,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2094,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2094,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2094,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2095,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2095,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2095,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2095,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2096,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2096,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2096,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2096,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2097,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2097,Sorghum,1309669.088228941,0.6350684931506849,831729.5743875849,1.713260612511684e-4,0.0017069639269078594,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2097,Soybeans,70415137.830993,0.8447582898771889,59483771.4155762,0.009211447628619066,0.12207892465238403,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2097,Wheat,223607.60445093104,0.6265486725663716,140101.04774447714,2.925151893765273e-5,2.875302766502034e-4,572359251.5555556
fixed_current_current_ensemble_rcp45,rcp45,late,fixed,current,current,2098,Corn,104706944.4462758,0.831524218313117,87066360.13264444,0.013697374809299495,0.17868684794937487,572359251.5555556
