solution_id,Crop,basin_irrigated_area_m2,basin_model_cultivated_area_m2,basin_irrigated_fraction_of_model_cultivated,alluvial_capture,estimated_alluvial_irrigated_area_m2,alluvial_cdl_cultivated_area_m2,alluvial_expansion_eligible_area_m2,estimated_alluvial_irrigated_fraction_of_cdl_cultivated,estimated_alluvial_irrigated_fraction_of_expansion_eligible
4,Soybeans,90732946.66352125,14118469614,0.006426542617165082,0.8447582898771889,76647408.8589944,487256679.1111111,572359251.5555556,0.15730396759018295,0.13391485968066802
4,Sorghum,2368626.1890663463,14118469614,1.6776791350796232e-4,0.6350684931506849,1504239.8647276137,487256679.1111111,572359251.5555556,0.003087161098482543,0.002628139338430185
4,Wheat,392662.91484809684,14118469614,2.781200268751004e-5,0.6265486725663716,246022.42806411727,487256679.1111111,572359251.5555556,5.049134031634604e-4,4.2983917425197293e-4
5,Corn,186927081.3724236,14118469614,0.013239896850226956,0.831524218313117,155434395.21975693,487256679.1111111,572359251.5555556,0.31899900377622653,0.27156789166475076
5,Soybeans,138517621.19091636,14118469614,0.009811093197633904,0.8447582898771889,117013908.79509477,487256679.1111111,572359251.5555556,0.2401483936732484,0.20444136873314245
5,Sorghum,2661933.610817598,14118469614,1.8854264545627533e-4,0.6350684931506849,1690510.167089094,487256679.1111111,572359251.5555556,0.003469444831773358,0.0029535823217579386
5,Wheat,444432.654750619,14118469614,3.147881228641918e-5,0.6265486725663716,278458.68987914885,487256679.1111111,572359251.5555556,5.714825508131224e-4,4.8651033266668614e-4
6,Corn,237293446.2991698,14118469614,0.01680730651315547,0.831524218313117,197315247.44474277,487256679.1111111,572359251.5555556,0.40495134475057276,0.34474020802228705
6,Soybeans,113618584.76709469,14118469614,0.008047514204686143,0.8447582898771889,95980241.36611733,487256679.1111111,572359251.5555556,0.19698086343569765,0.16769230357552994
6,Sorghum,2686047.525295595,14118469614,1.9025061488478089e-4,0.6350684931506849,1705824.1544205998,487256679.1111111,572359251.5555556,0.003500873825952448,0.0029803382225141255
6,Wheat,448458.67966135824,14118469614,3.176397243626622e-5,0.6265486725663716,280981.1904426917,487256679.1111111,572359251.5555556,5.766594948585987e-4,4.909175306925539e-4
7,Corn,212882668.493824,14118469614,0.01507831049072965,0.831524218313117,177017094.5117374,487256679.1111111,572359251.5555556,0.36329331561891526,0.3092762002721911
7,Soybeans,85144682.62739696,14118469614,0.006030730309676534,0.8447582898771889,71926676.48845585,487256679.1111111,572359251.5555556,0.14761557834295816,0.12566701122236398
7,Sorghum,2222741.931648052,14118469614,1.574350473116407e-4,0.6350684931506849,1411593.369194571,487256679.1111111,572359251.5555556,0.0028970221029493157,0.0024662716036442994
7,Wheat,371105.8358079964,14118469614,2.6285131884266305e-5,0.6265486725663716,232515.868807134,487256679.1111111,572359251.5555556,4.7719380518560823e-4,4.062411294570732e-4
8,Corn,212003797.79793206,14118469614,0.015016060776708208,0.831524218313117,176286292.24333757,487256679.1111111,572359251.5555556,0.3617934854478173,0.3079993758539369
8,Soybeans,155506493.20367622,14118469614,0.011014401521923779,0.8447582898771889,131365399.26353623,487256679.1111111,572359251.5555556,0.26960204938223215,0.22951563883437176
8,Sorghum,3001286.2742969105,14118469614,2.1257872534008985e-4,0.6350684931506849,1906022.351731572,487256679.1111111,572359251.5555556,0.00391174186715855,0.0033301153891570593
8,Wheat,501090.4934412244,14118469614,3.5491842043867036e-5,0.6265486725663716,313957.58350122726,487256679.1111111,572359251.5555556,6.44337157315055e-4,5.485323818003372e-4
