solution_id,Crop,basin_irrigated_area_m2,basin_model_cultivated_area_m2,basin_irrigated_fraction_of_model_cultivated,alluvial_capture,estimated_alluvial_irrigated_area_m2,alluvial_cdl_cultivated_area_m2,alluvial_expansion_eligible_area_m2,estimated_alluvial_irrigated_fraction_of_cdl_cultivated,estimated_alluvial_irrigated_fraction_of_expansion_eligible
4,Wheat,351568.32363736123,9787650714,3.591958212551323e-5,0.6265486725663716,220274.6664913732,487256679.1111111,572359251.5555556,4.520711073539601e-4,3.848538586433462e-4
5,Corn,156734008.91771036,9787650714,0.016013445258474757,0.831524218313117,130328124.24838021,487256679.1111111,572359251.5555556,0.2674732432321589,0.22770335919996923
5,Soybeans,63241919.048114486,9787650714,0.00646139925668321,0.8447582898771889,53424135.38363681,487256679.1111111,572359251.5555556,0.10964269485458257,0.09334021462646216
5,Sorghum,1960420.9409343086,9787650714,2.0029535158321227e-4,0.6350684931506849,1245001.5729001993,487256679.1111111,572359251.5555556,0.0025551246935627877,0.002175210009301919
5,Wheat,318448.17017963703,9787650714,3.253571050754162e-5,0.6265486725663716,199523.2783072416,487256679.1111111,572359251.5555556,4.094829006166245e-4,3.485979789179227e-4
6,Corn,161107414.72707596,9787650714,0.01646027422051669,0.831524218313117,133964717.095379,487256679.1111111,572359251.5555556,0.27493664599891604,0.23405704849059442
6,Soybeans,81702981.22468686,9787650714,0.008347557918860044,0.8447582898771889,69019270.69723454,487256679.1111111,572359251.5555556,0.14164869083609996,0.12058732432410982
6,Sorghum,2248934.965309676,9787650714,2.2977270348367232e-4,0.6350684931506849,1428227.7396131037,487256679.1111111,572359251.5555556,0.0029311609277857,0.0024953344175558836
6,Wheat,383974.06236324605,9787650714,3.923046230225805e-5,0.6265486725663716,240578.43907360898,487256679.1111111,572359251.5555556,4.937406697276876e-4,4.2032768478847144e-4
7,Corn,168781892.80939966,9787650714,0.01724437229538427,0.831524218313117,140346231.48374435,487256679.1111111,572359251.5555556,0.288033468806983,0.24520653960307612
7,Soybeans,85663801.40794484,9787650714,0.008752233187624235,0.8447582898771889,72365206.38175462,487256679.1111111,572359251.5555556,0.14851557604868232,0.12643319066666742
7,Sorghum,2356984.712322067,9787650714,2.4081209895963058e-4,0.6350684931506849,1496846.7296335758,487256679.1111111,572359251.5555556,0.0030719881200278916,0.0026152223897236778
7,Wheat,402422.03926681826,9787650714,4.11152840478057e-5,0.6265486725663716,252136.99451407723,487256679.1111111,572359251.5555556,5.174623670096093e-4,4.4052226609217964e-4
8,Corn,160171099.67152378,9787650714,0.016364611320101485,0.831524218313117,133186148.45071615,487256679.1111111,572359251.5555556,0.27333878458820504,0.23269676883660637
8,Soybeans,65230142.101738945,9787650714,0.0066645351379811145,0.8447582898771889,55103703.290311016,487256679.1111111,572359251.5555556,0.11308968281529805,0.09627467912949848
8,Sorghum,2022053.3861263704,9787650714,2.0659231159874536e-4,0.6350684931506849,1284142.3969975142,487256679.1111111,572359251.5555556,0.0026354536572800596,0.0022435950733869984
8,Wheat,345237.2189337135,9787650714,3.527273592220605e-5,0.6265486725663716,216307.921243424,487256679.1111111,572359251.5555556,4.439301307024227e-4,3.779233421239252e-4
